 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0001-0001-0469:1,0.258,121.23,0,255,47.541,1,0.12265578,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0002-0001-0468:2,0.283,110.373,0,255,43.284,2,0.12249372,,
3,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0003-0001-0468:3,0.279,104.318,0,255,40.909,3,0.11413611,,
4,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0004-0001-0468:4,0.27,143.438,0,255,56.25,4,0.151875,,
5,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0005-0001-0468:5,0.283,129.403,0,255,50.746,5,0.14361118,,
6,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0006-0001-0467:6,0.266,121.429,0,255,47.619,6,0.12666654,,
7,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0007-0001-0467:7,0.275,70.615,0,255,27.692,7,0.076153,,
8,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0008-0001-0466:8,0.3,61.056,0,255,23.944,8,0.071832,,
9,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0009-0001-0467:9,0.296,69.214,0,255,27.143,9,0.08034328,,
10,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0010-0001-0467:10,0.27,63.75,0,255,25,10,0.0675,,
11,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0011-0001-0467:11,0.283,95.149,0,255,37.313,11,0.10559579,,
12,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0012-0001-0466:12,0.308,115.274,0,255,45.205,12,0.1392314,,
13,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0013-0001-0466:13,0.292,158.913,0,255,62.319,13,0.18197148,,
14,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0014-0001-0465:14,0.304,77.917,0,255,30.556,14,0.09289024,,
15,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0015-0001-0465:15,0.304,77.917,0,255,30.556,15,0.09289024,,
16,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0016-0001-0465:16,0.287,90,0,255,35.294,16,0.10129378,,
17,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0017-0001-0464:17,0.279,92.727,0,255,36.364,17,0.10145556,,
18,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0018-0001-0463:18,0.262,143.952,0,255,56.452,18,0.14790424,,
19,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0019-0001-0463:19,0.292,140.435,0,255,55.072,19,0.16081024,,
20,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0020-0001-0462:20,0.3,111.338,0,255,43.662,20,0.130986,,
21,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0021-0001-0462:21,0.275,141.231,0,255,55.385,21,0.15230875,,
22,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0022-0001-0463:22,0.27,195.234,0,255,76.562,22,0.2067174,,
23,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0023-0001-0463:23,0.279,123.636,0,255,48.485,23,0.13527315,,
24,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0024-0001-0462:24,0.292,225.435,0,255,88.406,24,0.25814552,,
25,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0025-0001-0462:25,0.275,121.615,0,255,47.692,25,0.131153,,
