 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0001-0001-0370:1,0.283,102.761,0,255,40.299,1,0.11404617,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0002-0001-0370:2,0.292,88.696,0,255,34.783,2,0.10156636,,
3,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0003-0001-0370:3,0.258,117.049,0,255,45.902,3,0.11842716,,
4,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0004-0001-0370:4,0.279,100.455,0,255,39.394,4,0.10990926,,
5,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0005-0001-0370:5,0.275,141.231,0,255,55.385,5,0.15230875,,
6,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0006-0001-0370:6,0.283,87.537,0,255,34.328,6,0.09714824,,
7,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0007-0001-0371:7,0.296,153,0,255,60,7,0.1776,,
8,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0008-0001-0371:8,0.287,108.75,0,255,42.647,8,0.12239689,,
9,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0009-0001-0371:9,0.283,129.403,0,255,50.746,9,0.14361118,,
10,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0010-0001-0371:10,0.296,116.571,0,255,45.714,10,0.13531344,,
11,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0011-0001-0371:11,0.317,153,0,255,60,11,0.1902,,
12,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0012-0001-0371:12,0.296,160.286,0,255,62.857,12,0.18605672,,
13,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0013-0001-0372:13,0.308,157.192,0,255,61.644,13,0.18986352,,
14,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0014-0001-0371:14,0.308,157.192,0,255,61.644,14,0.18986352,,
15,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0015-0001-0372:15,0.279,115.909,0,255,45.455,15,0.12681945,,
16,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0016-0001-0371:16,0.325,158.961,0,255,62.338,16,0.2025985,,
17,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0017-0001-0371:17,0.296,149.357,0,255,58.571,17,0.17337016,,
18,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0018-0001-0371:18,0.308,202.603,0,255,79.452,18,0.24471216,,
19,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0019-0001-0371:19,0.313,179.189,0,255,70.27,19,0.2199451,,
20,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0020-0001-0371:20,0.287,165,0,255,64.706,20,0.18570622,,
21,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0021-0001-0371:21,0.292,218.043,0,255,85.507,21,0.24968044,,
22,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0022-0001-0372:22,0.313,137.838,0,255,54.054,22,0.16918902,,
23,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0023-0001-0373:23,0.3,226.268,0,255,88.732,23,0.266196,,
24,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0024-0001-0373:24,0.3,204.718,0,255,80.282,24,0.240846,,
25,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_002_Simple Segmentation.tif:0025-0001-0373:25,0.292,192.174,0,255,75.362,25,0.22005704,,
