 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0001-0001-0492:1,0.397,94.947,0,255,37.234,1,0.14781898,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0002-0001-0492:2,0.41,97.268,0,255,38.144,2,0.1563904,,
3,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0003-0001-0491:3,0.435,94.078,0,255,36.893,3,0.16048455,,
4,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0004-0001-0491:4,0.422,102,0,255,40,4,0.1688,,
5,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0005-0001-0491:5,0.427,93.416,0,255,36.634,5,0.15642718,,
6,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0006-0001-0491:6,0.427,98.465,0,255,38.614,6,0.16488178,,
7,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0007-0001-0491:7,0.418,87.576,0,255,34.343,7,0.14355374,,
8,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0008-0001-0491:8,0.435,81.699,0,255,32.039,8,0.13936965,,
9,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0009-0001-0492:9,0.41,113.041,0,255,44.33,9,0.181753,,
10,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0010-0001-0492:10,0.427,93.416,0,255,36.634,10,0.15642718,,
11,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0011-0001-0492:11,0.418,51.515,0,255,20.202,11,0.08444436,,
12,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0012-0001-0493:12,0.431,75,0,255,29.412,12,0.12676572,,
13,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0013-0001-0492:13,0.435,74.272,0,255,29.126,13,0.1266981,,
14,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0014-0001-0492:14,0.418,66.97,0,255,26.263,14,0.10977934,,
15,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0015-0001-0491:15,0.414,75.459,0,255,29.592,15,0.12251088,,
16,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0016-0001-0491:16,0.406,85,0,255,33.333,16,0.13533198,,
17,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0017-0001-0492:17,0.401,77.842,0,255,30.526,17,0.12240926,,
18,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0018-0001-0492:18,0.41,78.866,0,255,30.928,18,0.1268048,,
19,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0019-0001-0493:19,0.397,94.947,0,255,37.234,19,0.14781898,,
20,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0020-0001-0493:20,0.418,164.848,0,255,64.646,20,0.27022028,,
21,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0021-0001-0493:21,0.418,154.545,0,255,60.606,21,0.25333308,,
22,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0022-0001-0494:22,0.427,58.069,0,255,22.772,22,0.09723644,,
23,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0023-0001-0494:23,0.406,74.375,0,255,29.167,23,0.11841802,,
24,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0024-0001-0494:24,0.41,57.835,0,255,22.68,24,0.092988,,
25,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_010_Simple Segmentation.tif:0025-0001-0495:25,0.41,28.918,0,255,11.34,25,0.046494,,
