 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0001-0001-0421:1,0.465,0,0,0,0,1,0,9,16
2,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0002-0001-0422:2,0.452,0,0,0,0,2,0,,
3,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0003-0001-0420:3,0.418,0,0,0,0,3,0,,
4,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0004-0001-0420:4,0.456,0,0,0,0,4,0,,
5,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0005-0001-0420:5,0.448,0,0,0,0,5,0,,
6,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0006-0001-0421:6,0.444,0,0,0,0,6,0,,
7,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0007-0001-0421:7,0.49,0,0,0,0,7,0,,
8,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0008-0001-0421:8,0.473,0,0,0,0,8,0,,
9,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0009-0001-0421:9,0.439,0,0,0,0,9,0,,
10,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0010-0001-0420:10,0.448,0,0,0,0,10,0,,
11,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0011-0001-0420:11,0.431,2.5,0,255,0.98,11,0.0042238,,
12,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0012-0001-0419:12,0.444,0,0,0,0,12,0,,
13,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0013-0001-0419:13,0.431,0,0,0,0,13,0,,
14,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0014-0001-0418:14,0.435,4.951,0,255,1.942,14,0.0084477,,
15,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0015-0001-0418:15,0.414,13.01,0,255,5.102,15,0.02112228,,
16,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0016-0001-0417:16,0.439,0,0,0,0,16,0,,
17,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0017-0001-0417:17,0.439,2.452,0,255,0.962,17,0.00422318,,
18,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0018-0001-0417:18,0.444,0,0,0,0,18,0,,
19,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0019-0001-0417:19,0.431,12.5,0,255,4.902,19,0.02112762,,
20,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0020-0001-0418:20,0.406,71.719,0,255,28.125,20,0.1141875,,
21,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0021-0001-0417:21,0.401,69.789,0,255,27.368,21,0.10974568,,
22,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0022-0001-0417:22,0.427,12.624,0,255,4.95,22,0.0211365,,
23,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0023-0001-0417:23,0.397,35.266,0,255,13.83,23,0.0549051,,
24,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0024-0001-0417:24,0.401,0,0,0,0,24,0,,
25,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_014_Simple Segmentation.tif:0025-0001-0416:25,0.393,0,0,0,0,25,0,,
