 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0001-0001-0518:1,0.33,153.654,0,255,60.256,1,0.1988448,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0002-0001-0518:2,0.355,166.964,0,255,65.476,2,0.2324398,,
3,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0003-0001-0517:3,0.372,107.216,0,255,42.045,3,0.1564074,,
4,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0004-0001-0517:4,0.355,163.929,0,255,64.286,4,0.2282153,,
5,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0005-0001-0517:5,0.384,123.297,0,255,48.352,5,0.18567168,,
6,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0006-0001-0517:6,0.351,159.759,0,255,62.651,6,0.21990501,,
7,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0007-0001-0517:7,0.346,152.378,0,255,59.756,7,0.20675576,,
8,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0008-0001-0519:8,0.363,109.709,0,255,43.023,8,0.15617349,,
9,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0009-0001-0519:9,0.376,171.91,0,255,67.416,9,0.25348416,,
10,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0010-0001-0520:10,0.355,118.393,0,255,46.429,10,0.16482295,,
11,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0011-0001-0519:11,0.342,122.778,0,255,48.148,11,0.16466616,,
12,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0012-0001-0520:12,0.38,39.667,0,255,15.556,12,0.0591128,,
13,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0013-0001-0521:13,0.368,128.966,0,255,50.575,13,0.186116,,
14,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0014-0001-0522:14,0.38,153,0,255,60,14,0.228,,
15,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0015-0001-0521:15,0.355,163.929,0,255,64.286,15,0.2282153,,
16,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0016-0001-0521:16,0.401,169.105,0,255,66.316,16,0.26592716,,
17,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0017-0001-0521:17,0.414,130.102,0,255,51.02,17,0.2112228,,
18,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0018-0001-0521:18,0.389,169.076,0,255,66.304,18,0.25792256,,
19,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0019-0001-0522:19,0.38,150.167,0,255,58.889,19,0.2237782,,
20,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0020-0001-0523:20,0.372,165.17,0,255,64.773,20,0.24095556,,
21,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0021-0001-0523:21,0.346,155.488,0,255,60.976,21,0.21097696,,
22,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0022-0001-0524:22,0.368,149.483,0,255,58.621,22,0.21572528,,
23,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0023-0001-0524:23,0.346,195.915,0,255,76.829,23,0.26582834,,
24,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0024-0001-0525:24,0.342,173.148,0,255,67.901,24,0.23222142,,
25,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_001_Simple Segmentation.tif:0025-0001-0526:25,0.338,156.188,0,255,61.25,25,0.207025,,
