 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0001-0001-0990:1,0.262,0,0,0,0,1,0,20,5
2,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0002-0001-0990:2,0.241,4.474,0,255,1.754,2,0.00422714,,
3,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0003-0001-0990:3,0.232,0,0,0,0,3,0,,
4,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0004-0001-0990:4,0.245,0,0,0,0,4,0,,
5,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0005-0001-0990:5,0.275,0,0,0,0,5,0,,
6,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0006-0001-0990:6,0.292,0,0,0,0,6,0,,
7,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0007-0001-0990:7,0.283,15.224,0,255,5.97,7,0.0168951,,
8,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0008-0001-0990:8,0.241,35.789,0,255,14.035,8,0.03382435,,
9,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0009-0001-0990:9,0.275,62.769,0,255,24.615,9,0.06769125,,
10,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0010-0001-0990:10,0.283,38.06,0,255,14.925,10,0.04223775,,
11,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0011-0001-0990:11,0.258,117.049,0,255,45.902,11,0.11842716,,
12,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0012-0001-0991:12,0.224,120.283,0,255,47.17,12,0.1056608,,
13,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0013-0001-0991:13,0.275,47.077,0,255,18.462,13,0.0507705,,
14,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0014-0001-0991:14,0.254,114.75,0,255,45,14,0.1143,,
15,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0015-0001-0991:15,0.249,82.119,0,255,32.203,15,0.08018547,,
16,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0016-0001-0991:16,0.266,93.095,0,255,36.508,16,0.09711128,,
17,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0017-0001-0992:17,0.215,45,0,255,17.647,17,0.03794105,,
18,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0018-0001-0992:18,0.254,51,0,255,20,18,0.0508,,
19,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0019-0001-0992:19,0.27,59.766,0,255,23.438,19,0.0632826,,
20,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0020-0001-0993:20,0.22,58.846,0,255,23.077,20,0.0507694,,
21,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0021-0001-0993:21,0.232,97.364,0,255,38.182,21,0.08858224,,
22,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0022-0001-0993:22,0.237,113.839,0,255,44.643,22,0.10580391,,
23,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0023-0001-0993:23,0.237,132.054,0,255,51.786,23,0.12273282,,
24,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0024-0001-0993:24,0.245,92.328,0,255,36.207,24,0.08870715,,
25,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0025-0001-0993:25,0.241,62.632,0,255,24.561,25,0.05919201,,
