 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0001-0001-0505:1,0.908,96.07,0,255,37.674,1,0.34207992,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0002-0001-0505:2,0.976,125.844,0,255,49.351,2,0.48166576,,
3,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0003-0001-0505:3,0.951,159.8,0,255,62.667,3,0.59596317,,
4,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0004-0001-0506:4,0.955,154.58,0,255,60.619,4,0.57891145,,
5,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0005-0001-0505:5,1.01,155.774,0,255,61.088,5,0.6169888,,
6,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0006-0001-0505:6,0.925,135.068,0,255,52.968,6,0.489954,,
7,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0007-0001-0505:7,1.01,149.372,0,255,58.577,7,0.5916277,,
8,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0008-0001-0504:8,0.955,142.168,0,255,55.752,8,0.5324316,,
9,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0009-0001-0504:9,1.031,119.139,0,255,46.721,9,0.48169351,,
10,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0010-0001-0503:10,1.027,145.864,0,255,57.202,10,0.58746454,,
11,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0011-0001-0504:11,1.001,146.329,0,255,57.384,11,0.57441384,,
12,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0012-0001-0504:12,0.938,166.554,0,255,65.315,12,0.6126547,,
13,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0013-0001-0505:13,1.014,153,0,255,60,13,0.6084,,
14,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0014-0001-0505:14,1.014,132.812,0,255,52.083,14,0.52812162,,
15,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0015-0001-0505:15,0.98,159.375,0,255,62.5,15,0.6125,,
16,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0016-0001-0505:16,0.972,140.804,0,255,55.217,16,0.53670924,,
17,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0017-0001-0504:17,0.984,142.275,0,255,55.794,17,0.54901296,,
18,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0018-0001-0504:18,0.963,164.408,0,255,64.474,18,0.62088462,,
19,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0019-0001-0505:19,1.006,160.714,0,255,63.025,19,0.6340315,,
20,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0020-0001-0504:20,0.997,130.742,0,255,51.271,20,0.51117187,,
21,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0021-0001-0505:21,0.997,138.305,0,255,54.237,21,0.54074289,,
22,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0022-0001-0506:22,0.993,162.766,0,255,63.83,22,0.6338319,,
23,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0023-0001-0507:23,0.959,137.048,0,255,53.744,23,0.51540496,,
24,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0024-0001-0506:24,0.955,168.119,0,255,65.929,24,0.62962195,,
25,MAX_Multiply-DP-VAPB-488-561-12p1PC14PC-5Z-80msSTD_008_Simple Segmentation.tif:0025-0001-0506:25,0.934,143.077,0,255,56.109,25,0.52405806,,
