 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0001-0001-0858:1,0.186,115.909,0,255,45.455,1,0.0845463,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0002-0001-0859:2,0.199,81.383,0,255,31.915,2,0.06351085,,
3,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0003-0001-0858:3,0.165,130.769,0,255,51.282,3,0.0846153,,
4,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0004-0001-0859:4,0.203,79.688,0,255,31.25,4,0.0634375,,
5,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0005-0001-0859:5,0.186,104.318,0,255,40.909,5,0.07609074,,
6,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0006-0001-0859:6,0.186,110.114,0,255,43.182,6,0.08031852,,
7,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0007-0001-0860:7,0.211,102,0,255,40,7,0.0844,,
8,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0008-0001-0859:8,0.194,138.587,0,255,54.348,8,0.10543512,,
9,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0009-0001-0860:9,0.224,139.528,0,255,54.717,9,0.12256608,,
10,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0010-0001-0860:10,0.203,122.188,0,255,47.917,10,0.09727151,,
11,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0011-0001-0861:11,0.182,112.674,0,255,44.186,11,0.08041852,,
12,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0012-0001-0860:12,0.207,83.265,0,255,32.653,12,0.06759171,,
13,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0013-0001-0861:13,0.199,124.787,0,255,48.936,13,0.09738264,,
14,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0014-0001-0862:14,0.211,76.5,0,255,30,14,0.0633,,
15,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0015-0001-0861:15,0.22,112.788,0,255,44.231,15,0.0973082,,
16,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0016-0001-0862:16,0.19,85,0,255,33.333,16,0.0633327,,
17,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0017-0001-0863:17,0.224,76.981,0,255,30.189,17,0.06762336,,
18,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0018-0001-0863:18,0.19,62.333,0,255,24.444,18,0.0464436,,
19,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0019-0001-0864:19,0.203,74.375,0,255,29.167,19,0.05920901,,
20,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0020-0001-0865:20,0.194,72.065,0,255,28.261,20,0.05482634,,
21,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0021-0001-0865:21,0.22,53.942,0,255,21.154,21,0.0465388,,
22,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0022-0001-0865:22,0.211,127.5,0,255,50,22,0.1055,,
23,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0023-0001-0866:23,0.203,132.812,0,255,52.083,23,0.10572849,,
24,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0024-0001-0866:24,0.22,210.865,0,255,82.692,24,0.1819224,,
25,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_012_Simple Segmentation.tif:0025-0001-0867:25,0.194,171.848,0,255,67.391,25,0.13073854,,
