 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0001-0001-0532:1,0.338,165.75,0,255,65,1,0.2197,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0002-0001-0531:2,0.351,178.193,0,255,69.88,2,0.2452788,,
3,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0003-0001-0531:3,0.325,155.649,0,255,61.039,3,0.19837675,,
4,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0004-0001-0531:4,0.346,174.146,0,255,68.293,4,0.23629378,,
5,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0005-0001-0531:5,0.351,156.687,0,255,61.446,5,0.21567546,,
6,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0006-0001-0531:6,0.355,182.143,0,255,71.429,6,0.25357295,,
7,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0007-0001-0530:7,0.346,199.024,0,255,78.049,7,0.27004954,,
8,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0008-0001-0530:8,0.342,157.407,0,255,61.728,8,0.21110976,,
9,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0009-0001-0529:9,0.351,168.976,0,255,66.265,9,0.23259015,,
10,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0010-0001-0529:10,0.346,139.939,0,255,54.878,10,0.18987788,,
11,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0011-0001-0529:11,0.325,139.091,0,255,54.545,11,0.17727125,,
12,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0012-0001-0529:12,0.325,135.779,0,255,53.247,12,0.17305275,,
13,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0013-0001-0529:13,0.308,185.137,0,255,72.603,13,0.22361724,,
14,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0014-0001-0528:14,0.342,154.259,0,255,60.494,14,0.20688948,,
15,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0015-0001-0529:15,0.334,161.392,0,255,63.291,15,0.21139194,,
16,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0016-0001-0529:16,0.33,143.846,0,255,56.41,16,0.186153,,
17,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0017-0001-0528:17,0.321,157.697,0,255,61.842,17,0.19851282,,
18,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0018-0001-0528:18,0.363,103.779,0,255,40.698,18,0.14773374,,
19,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0019-0001-0528:19,0.346,155.488,0,255,60.976,19,0.21097696,,
20,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0020-0001-0528:20,0.325,198.701,0,255,77.922,20,0.2532465,,
21,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0021-0001-0528:21,0.317,197.2,0,255,77.333,21,0.24514561,,
22,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0022-0001-0527:22,0.363,136.395,0,255,53.488,22,0.19416144,,
23,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0023-0001-0527:23,0.33,166.731,0,255,65.385,23,0.2157705,,
24,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0024-0001-0528:24,0.342,166.852,0,255,65.432,24,0.22377744,,
25,MAX_Multiply-DP-VAPB-488-561-12p2PC16PC-5Z-80msSTD_009_Simple Segmentation.tif:0025-0001-0527:25,0.334,167.848,0,255,65.823,25,0.21984882,,
