 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0001-0001-0363:1,0.963,125.263,0,255,49.123,1,0.47305449,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0002-0001-0362:2,0.976,125.844,0,255,49.351,2,0.48166576,,
3,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0003-0001-0363:3,0.98,138.491,0,255,54.31,3,0.532238,,
4,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0004-0001-0363:4,0.993,113.936,0,255,44.681,4,0.44368233,,
5,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0005-0001-0364:5,0.993,104.17,0,255,40.851,5,0.40565043,,
6,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0006-0001-0363:6,1.014,161.5,0,255,63.333,6,0.64219662,,
7,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0007-0001-0364:7,1.01,165.377,0,255,64.854,7,0.6550254,,
8,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0008-0001-0364:8,1.006,115.714,0,255,45.378,8,0.45650268,,
9,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0009-0001-0363:9,0.993,122.617,0,255,48.085,9,0.47748405,,
10,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0010-0001-0363:10,0.968,200.437,0,255,78.603,10,0.76087704,,
11,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0011-0001-0363:11,0.976,137.987,0,255,54.113,11,0.52814288,,
12,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0012-0001-0363:12,0.989,139.487,0,255,54.701,12,0.54099289,,
13,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0013-0001-0364:13,0.993,139.979,0,255,54.894,13,0.54509742,,
14,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0014-0001-0364:14,0.997,171.801,0,255,67.373,14,0.67170881,,
15,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0015-0001-0363:15,0.976,141.299,0,255,55.411,15,0.54081136,,
16,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0016-0001-0362:16,0.955,134.27,0,255,52.655,16,0.50285525,,
17,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0017-0001-0362:17,0.938,87.297,0,255,34.234,17,0.32111492,,
18,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0018-0001-0362:18,0.934,117.692,0,255,46.154,18,0.43107836,,
19,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0019-0001-0362:19,0.98,120.905,0,255,47.414,19,0.4646572,,
20,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0020-0001-0362:20,0.963,83.882,0,255,32.895,20,0.31677885,,
21,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0021-0001-0363:21,0.955,97.035,0,255,38.053,21,0.36340615,,
22,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0022-0001-0363:22,0.934,90,0,255,35.294,22,0.32964596,,
23,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0023-0001-0363:23,0.976,130.26,0,255,51.082,23,0.49856032,,
24,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0024-0001-0363:24,0.989,178.718,0,255,70.085,24,0.69314065,,
25,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_013_Simple Segmentation.tif:0025-0001-0363:25,0.98,164.871,0,255,64.655,25,0.633619,,
