 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0001-0001-0460:1,0.465,108.955,0,255,42.727,1,0.19868055,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0002-0001-0460:2,0.473,132.054,0,255,51.786,2,0.24494778,,
3,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0003-0001-0460:3,0.486,124.174,0,255,48.696,3,0.23666256,,
4,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0004-0001-0459:4,0.482,87.237,0,255,34.211,4,0.16489702,,
5,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0005-0001-0460:5,0.482,98.421,0,255,38.596,5,0.18603272,,
6,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0006-0001-0459:6,0.465,108.955,0,255,42.727,6,0.19868055,,
7,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0007-0001-0459:7,0.456,80.278,0,255,31.481,7,0.14355336,,
8,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0008-0001-0459:8,0.456,75.556,0,255,29.63,8,0.1351128,,
9,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0009-0001-0459:9,0.469,85,0,255,33.333,9,0.15633177,,
10,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0010-0001-0459:10,0.49,85.733,0,255,33.621,10,0.1647429,,
11,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0011-0001-0459:11,0.473,102.455,0,255,40.179,11,0.19004667,,
12,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0012-0001-0459:12,0.456,108.611,0,255,42.593,12,0.19422408,,
13,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0013-0001-0458:13,0.486,79.826,0,255,31.304,13,0.15213744,,
14,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0014-0001-0458:14,0.486,73.174,0,255,28.696,14,0.13946256,,
15,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0015-0001-0458:15,0.482,67.105,0,255,26.316,15,0.12684312,,
16,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0016-0001-0458:16,0.477,65.442,0,255,25.664,16,0.12241728,,
17,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0017-0001-0458:17,0.494,54.487,0,255,21.368,17,0.10555792,,
18,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0018-0001-0457:18,0.486,35.478,0,255,13.913,18,0.06761718,,
19,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0019-0001-0457:19,0.486,42.13,0,255,16.522,19,0.08029692,,
20,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0020-0001-0457:20,0.511,69.545,0,255,27.273,20,0.13936503,,
21,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0021-0001-0457:21,0.486,35.478,0,255,13.913,21,0.06761718,,
22,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0022-0001-0456:22,0.477,69.956,0,255,27.434,22,0.13086018,,
23,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0023-0001-0456:23,0.503,42.857,0,255,16.807,23,0.08453921,,
24,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0024-0001-0455:24,0.465,18.545,0,255,7.273,24,0.03381945,,
25,MAX_Multiply-DP-VAPB-488-561-12p2PC14PC-5Z-80msSTD_011_Simple Segmentation.tif:0025-0001-0455:25,0.503,64.286,0,255,25.21,25,0.1268063,,
