 ,Label,Area,Mean,Min,Max,%Area
45,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0045-0313:1,0.089,242.857,0,255,95.238
46,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0046-0320:1,0.131,255.000,255,255,100.000
47,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0047-0326:1,0.287,247.500,0,255,97.059
48,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0048-0324:1,0.063,170.000,0,255,66.667
49,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0049-0325:1,0.135,111.562,0,255,43.750
50,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0050-0327:1,0.194,182.935,0,255,71.739
51,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0051-0330:1,0.237,255.000,255,255,100.000
52,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0052-0331:1,0.330,251.731,0,255,98.718
53,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0053-0329:1,0.089,255.000,255,255,100.000
54,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0054-0333:1,0.258,200.656,0,255,78.689
55,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0055-0341:1,0.283,197.910,0,255,77.612
56,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0056-0345:1,0.127,0.000,0,0,0.000
57,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0057-0346:1,0.296,200.357,0,255,78.571
58,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0058-0351:1,0.127,255.000,255,255,100.000
59,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0059-0354:1,0.211,255.000,255,255,100.000
60,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0060-0356:1,0.308,255.000,255,255,100.000
61,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0061-0355:1,0.220,255.000,255,255,100.000
62,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0062-0359:1,0.194,249.457,0,255,97.826
63,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0063-0361:1,0.275,255.000,255,255,100.000
64,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0064-0361:1,0.228,255.000,255,255,100.000
65,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0065-0362:1,0.237,255.000,255,255,100.000
66,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0066-0365:1,0.245,250.603,0,255,98.276
67,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0067-0365:1,0.135,255.000,255,255,100.000
68,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0068-0370:1,0.046,255.000,255,255,100.000
69,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0069-0374:1,0.300,255.000,255,255,100.000
70,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0070-0374:1,0.321,255.000,255,255,100.000
71,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0071-0375:1,0.093,255.000,255,255,100.000
72,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0072-0379:1,0.317,255.000,255,255,100.000
73,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0073-0378:1,0.237,245.893,0,255,96.429
74,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0074-0380:1,0.228,141.667,0,255,55.556
75,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0075-0381:1,0.262,238.548,0,255,93.548
76,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0076-0384:1,0.380,249.333,0,255,97.778
77,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0077-0384:1,0.080,255.000,255,255,100.000
78,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0078-0386:1,0.110,255.000,255,255,100.000
79,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0079-0391:1,0.118,255.000,255,255,100.000
80,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0080-0390:1,0.046,255.000,255,255,100.000
81,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0081-0395:1,0.241,255.000,255,255,100.000
82,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0082-0395:1,0.118,255.000,255,255,100.000
83,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0083-0399:1,0.072,255.000,255,255,100.000
84,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0084-0399:1,0.025,255.000,255,255,100.000
85,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0085-0405:1,0.254,255.000,255,255,100.000
86,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0086-0409:1,0.161,255.000,255,255,100.000
87,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0087-0410:1,0.338,255.000,255,255,100.000
88,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0088-0407:1,0.025,255.000,255,255,100.000
89,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0089-0412:1,0.304,187.708,0,255,73.611
90,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0090-0408:1,0.042,76.500,0,255,30.000
91,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0091-0410:1,0.156,255.000,255,255,100.000
92,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0092-0410:1,0.161,255.000,255,255,100.000
93,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0093-0411:1,0.072,15.000,0,255,5.882
94,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0094-0411:1,0.034,0.000,0,0,0.000
95,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0095-0413:1,0.051,0.000,0,0,0.000
96,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0096-0415:1,0.106,255.000,255,255,100.000
97,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0097-0416:1,0.038,255.000,255,255,100.000
98,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0098-0420:1,0.127,59.500,0,255,23.333
99,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0099-0424:1,0.144,240.000,0,255,94.118
100,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0100-0427:1,0.549,251.077,0,255,98.462
101,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0101-0427:1,0.338,172.125,0,255,67.500
102,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0102-0425:1,0.021,255.000,255,255,100.000
103,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0103-0429:1,0.304,212.500,0,255,83.333
104,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0104-0426:1,0.025,255.000,255,255,100.000
105,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0105-0431:1,0.076,0.000,0,0,0.000
106,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0106-0432:1,0.059,255.000,255,255,100.000
107,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0107-0433:1,0.173,143.049,0,255,56.098
108,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0108-0432:1,0.085,0.000,0,0,0.000
109,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0109-0437:1,0.313,255.000,255,255,100.000
110,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0110-0437:1,0.283,216.940,0,255,85.075
111,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0111-0437:1,0.165,248.462,0,255,97.436
112,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0112-0440:1,0.211,255.000,255,255,100.000
113,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0113-0438:1,0.097,33.261,0,255,13.043
114,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0114-0441:1,0.334,242.089,0,255,94.937
115,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0115-0443:1,0.110,215.769,0,255,84.615
116,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0116-0445:1,0.059,72.857,0,255,28.571
117,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0117-0448:1,0.342,226.667,0,255,88.889
118,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0118-0449:1,0.055,255.000,255,255,100.000
119,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0119-0452:1,0.254,255.000,255,255,100.000
120,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0120-0453:1,0.106,255.000,255,255,100.000
121,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0121-0453:1,0.051,0.000,0,0,0.000
122,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0122-0457:1,0.215,255.000,255,255,100.000
123,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0123-0457:1,0.097,255.000,255,255,100.000
124,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0124-0458:1,0.068,255.000,255,255,100.000
125,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0125-0462:1,0.224,255.000,255,255,100.000
126,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0126-0464:1,0.304,255.000,255,255,100.000
127,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0127-0464:1,0.165,255.000,255,255,100.000
128,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0128-0464:1,0.173,0.000,0,0,0.000
129,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0129-0464:1,0.144,255.000,255,255,100.000
130,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0130-0467:1,0.262,246.774,0,255,96.774
131,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0131-0467:1,0.127,255.000,255,255,100.000
132,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0132-0469:1,0.275,251.077,0,255,98.462
133,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0133-0468:1,0.017,255.000,255,255,100.000
134,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0134-0481:1,0.270,251.016,0,255,98.438
135,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0135-0479:1,0.127,255.000,255,255,100.000
136,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0136-0482:1,0.287,255.000,255,255,100.000
137,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0137-0485:1,0.139,255.000,255,255,100.000
138,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0138-0487:1,0.279,255.000,255,255,100.000
139,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0139-0485:1,0.114,0.000,0,0,0.000
140,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0140-0488:1,0.215,10.000,0,255,3.922
141,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0141-0486:1,0.076,255.000,255,255,100.000
142,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0142-0488:1,0.254,233.750,0,255,91.667
143,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0143-0488:1,0.177,255.000,255,255,100.000
144,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0144-0488:1,0.076,255.000,255,255,100.000
145,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0145-0492:1,0.228,212.500,0,255,83.333
146,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0146-0493:1,0.110,255.000,255,255,100.000
147,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0147-0496:1,0.275,255.000,255,255,100.000
148,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0148-0494:1,0.169,255.000,255,255,100.000
149,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0149-0495:1,0.118,18.214,0,255,7.143
150,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0150-0497:1,0.207,255.000,255,255,100.000
151,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0151-0498:1,0.182,255.000,255,255,100.000
152,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0152-0496:1,0.025,0.000,0,0,0.000
153,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0153-0500:1,0.435,255.000,255,255,100.000
154,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0154-0501:1,0.220,176.538,0,255,69.231
155,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0155-0500:1,0.110,0.000,0,0,0.000
156,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0156-0500:1,0.148,255.000,255,255,100.000
157,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0157-0504:1,0.203,0.000,0,0,0.000
158,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0158-0502:1,0.080,0.000,0,0,0.000
159,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0159-0506:1,0.346,255.000,255,255,100.000
160,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0160-0507:1,0.093,255.000,255,255,100.000
161,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0161-0507:1,0.030,255.000,255,255,100.000
162,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0162-0516:1,0.338,245.438,0,255,96.250
163,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0163-0512:1,0.030,0.000,0,0,0.000
164,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0164-0516:1,0.220,255.000,255,255,100.000
165,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0165-0514:1,0.025,255.000,255,255,100.000
166,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0166-0519:1,0.152,255.000,255,255,100.000
167,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0167-0519:1,0.262,205.645,0,255,80.645
168,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0168-0520:1,0.173,242.561,0,255,95.122
169,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0169-0523:1,0.461,229.266,0,255,89.908
170,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0170-0523:1,0.148,204.000,0,255,80.000
171,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0171-0525:1,0.139,255.000,255,255,100.000
172,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0172-0527:1,0.283,0.000,0,0,0.000
173,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0173-0529:1,0.308,255.000,255,255,100.000
174,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0174-0531:1,0.097,255.000,255,255,100.000
175,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0175-0533:1,0.203,127.500,0,255,50.000
176,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0176-0532:1,0.080,93.947,0,255,36.842
177,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0177-0536:1,0.034,255.000,255,255,100.000
178,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0178-0544:1,0.232,250.364,0,255,98.182
179,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0179-0542:1,0.051,255.000,255,255,100.000
180,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0180-0547:1,0.190,255.000,255,255,100.000
181,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0181-0550:1,0.254,144.500,0,255,56.667
182,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0182-0550:1,0.194,255.000,255,255,100.000
183,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0183-0549:1,0.076,212.500,0,255,83.333
184,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0184-0552:1,0.089,121.429,0,255,47.619
185,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0185-0556:1,0.266,255.000,255,255,100.000
186,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0186-0557:1,0.254,255.000,255,255,100.000
187,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0187-0554:1,0.080,13.421,0,255,5.263
188,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0188-0555:1,0.177,255.000,255,255,100.000
189,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0189-0555:1,0.076,255.000,255,255,100.000
190,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0190-0561:1,0.215,255.000,255,255,100.000
191,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0191-0560:1,0.025,42.500,0,255,16.667
192,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0192-0562:1,0.292,255.000,255,255,100.000
193,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0193-0565:1,0.325,255.000,255,255,100.000
194,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0194-0572:1,0.186,255.000,255,255,100.000
195,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0195-0571:1,0.144,255.000,255,255,100.000
196,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0196-0574:1,0.211,255.000,255,255,100.000
197,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0197-0578:1,0.152,99.167,0,255,38.889
198,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0198-0580:1,0.245,109.914,0,255,43.103
199,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0199-0577:1,0.017,255.000,255,255,100.000
200,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0200-0582:1,0.237,255.000,255,255,100.000
201,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0201-0583:1,0.097,255.000,255,255,100.000
202,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0202-0586:1,0.068,111.562,0,255,43.750
203,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0203-0589:1,0.228,255.000,255,255,100.000
204,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0204-0589:1,0.186,255.000,255,255,100.000
205,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0205-0593:1,0.338,255.000,255,255,100.000
206,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0206-0595:1,0.346,255.000,255,255,100.000
207,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0207-0596:1,0.300,255.000,255,255,100.000
208,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0208-0595:1,0.182,0.000,0,0,0.000
209,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0209-0597:1,0.055,255.000,255,255,100.000
210,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0210-0599:1,0.118,255.000,255,255,100.000
211,MAX_Multiply-20211213-K14EBS-VAPB-005_SS-NoFil.tif:0001-0211-0600:1,0.093,231.818,0,255,90.909
