 ,Label,Area,Mean,Min,Max,%Area
27,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0027-0085:1,0.072,15.000,0,255,5.882
28,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0028-0088:1,0.165,255.000,255,255,100.000
29,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0029-0090:1,0.220,205.962,0,255,80.769
30,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0030-0096:1,0.237,255.000,255,255,100.000
31,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0031-0095:1,0.118,72.857,0,255,28.571
32,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0032-0096:1,0.127,153.000,0,255,60.000
33,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0033-0099:1,0.308,251.507,0,255,98.630
34,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0034-0101:1,0.199,255.000,255,255,100.000
35,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0035-0102:1,0.131,238.548,0,255,93.548
36,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0036-0101:1,0.093,81.136,0,255,31.818
37,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0037-0108:1,0.148,29.143,0,255,11.429
38,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0038-0114:1,0.372,240.511,0,255,94.318
39,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0039-0109:1,0.089,0.000,0,0,0.000
40,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0040-0113:1,0.085,0.000,0,0,0.000
41,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0041-0113:1,0.021,255.000,255,255,100.000
42,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0042-0116:1,0.118,209.464,0,255,82.143
43,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0043-0117:1,0.025,0.000,0,0,0.000
44,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0044-0121:1,0.017,255.000,255,255,100.000
45,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0045-0124:1,0.127,255.000,255,255,100.000
46,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0046-0125:1,0.017,0.000,0,0,0.000
47,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0047-0128:1,0.089,182.143,0,255,71.429
48,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0048-0134:1,0.118,0.000,0,0,0.000
49,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0049-0136:1,0.127,119.000,0,255,46.667
50,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0050-0138:1,0.161,248.289,0,255,97.368
51,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0051-0137:1,0.046,0.000,0,0,0.000
52,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0052-0149:1,0.325,188.766,0,255,74.026
53,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0053-0145:1,0.021,255.000,255,255,100.000
54,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0054-0147:1,0.051,255.000,255,255,100.000
55,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0055-0149:1,0.148,255.000,255,255,100.000
56,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0056-0149:1,0.034,255.000,255,255,100.000
57,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0057-0155:1,0.114,226.667,0,255,88.889
58,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0058-0155:1,0.055,255.000,255,255,100.000
59,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0059-0164:1,0.152,92.083,0,255,36.111
60,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0060-0163:1,0.097,243.913,0,255,95.652
61,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0061-0167:1,0.207,249.796,0,255,97.959
62,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0062-0170:1,0.080,255.000,255,255,100.000
63,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0063-0178:1,0.139,255.000,255,255,100.000
64,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0064-0178:1,0.186,139.091,0,255,54.545
65,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0065-0178:1,0.101,255.000,255,255,100.000
66,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0066-0179:1,0.093,255.000,255,255,100.000
67,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0067-0184:1,0.131,255.000,255,255,100.000
68,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0068-0183:1,0.059,0.000,0,0,0.000
69,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0069-0184:1,0.076,255.000,255,255,100.000
70,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0070-0189:1,0.072,0.000,0,0,0.000
71,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0071-0189:1,0.072,255.000,255,255,100.000
72,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0072-0194:1,0.030,255.000,255,255,100.000
73,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0073-0197:1,0.017,255.000,255,255,100.000
74,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0074-0200:1,0.127,0.000,0,0,0.000
75,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0075-0200:1,0.046,0.000,0,0,0.000
76,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0076-0200:1,0.017,255.000,255,255,100.000
77,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0077-0203:1,0.135,255.000,255,255,100.000
78,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0078-0203:1,0.093,255.000,255,255,100.000
79,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0079-0205:1,0.072,195.000,0,255,76.471
80,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0080-0208:1,0.114,255.000,255,255,100.000
81,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0081-0210:1,0.114,113.333,0,255,44.444
82,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0082-0210:1,0.042,0.000,0,0,0.000
83,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0083-0209:1,0.030,255.000,255,255,100.000
84,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0084-0216:1,0.199,255.000,255,255,100.000
85,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0085-0220:1,0.076,255.000,255,255,100.000
86,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0086-0222:1,0.148,255.000,255,255,100.000
87,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0087-0223:1,0.123,246.207,0,255,96.552
88,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0088-0226:1,0.131,180.968,0,255,70.968
89,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0089-0225:1,0.051,255.000,255,255,100.000
90,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0090-0233:1,0.186,202.841,0,255,79.545
91,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0091-0234:1,0.089,255.000,255,255,100.000
92,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0092-0236:1,0.131,255.000,255,255,100.000
93,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0093-0237:1,0.055,39.231,0,255,15.385
94,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0094-0239:1,0.114,255.000,255,255,100.000
95,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0095-0239:1,0.110,235.385,0,255,92.308
96,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0096-0240:1,0.186,255.000,255,255,100.000
97,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0097-0242:1,0.080,255.000,255,255,100.000
98,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0098-0246:1,0.085,255.000,255,255,100.000
99,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0099-0255:1,0.131,255.000,255,255,100.000
100,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0100-0257:1,0.228,250.278,0,255,98.148
101,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0101-0257:1,0.123,255.000,255,255,100.000
102,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0102-0255:1,0.017,255.000,255,255,100.000
103,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0103-0259:1,0.177,255.000,255,255,100.000
104,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0104-0263:1,0.101,255.000,255,255,100.000
105,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0105-0265:1,0.220,255.000,255,255,100.000
106,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0106-0264:1,0.089,255.000,255,255,100.000
107,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0107-0268:1,0.199,244.149,0,255,95.745
108,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0108-0268:1,0.186,243.409,0,255,95.455
109,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0109-0271:1,0.186,249.205,0,255,97.727
110,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0110-0281:1,0.080,255.000,255,255,100.000
111,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0111-0281:1,0.051,255.000,255,255,100.000
112,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0112-0282:1,0.182,249.070,0,255,97.674
113,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0113-0286:1,0.127,255.000,255,255,100.000
114,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0114-0285:1,0.021,255.000,255,255,100.000
115,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0115-0288:1,0.135,255.000,255,255,100.000
116,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0116-0288:1,0.161,255.000,255,255,100.000
117,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0117-0291:1,0.254,242.250,0,255,95.000
118,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0118-0292:1,0.245,255.000,255,255,100.000
119,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0119-0294:1,0.148,255.000,255,255,100.000
120,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0120-0293:1,0.072,255.000,255,255,100.000
121,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0121-0297:1,0.139,255.000,255,255,100.000
122,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0122-0298:1,0.186,255.000,255,255,100.000
123,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0123-0297:1,0.046,255.000,255,255,100.000
124,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0124-0299:1,0.169,255.000,255,255,100.000
125,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0125-0301:1,0.199,255.000,255,255,100.000
126,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0126-0301:1,0.241,255.000,255,255,100.000
127,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0127-0304:1,0.237,255.000,255,255,100.000
128,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0128-0305:1,0.161,255.000,255,255,100.000
129,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0129-0309:1,0.241,250.526,0,255,98.246
130,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0130-0310:1,0.156,82.703,0,255,32.432
131,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0131-0311:1,0.131,255.000,255,255,100.000
132,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0132-0313:1,0.199,238.723,0,255,93.617
133,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0133-0312:1,0.017,255.000,255,255,100.000
134,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0134-0318:1,0.080,214.737,0,255,84.211
135,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0135-0326:1,0.106,51.000,0,255,20.000
136,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0136-0328:1,0.207,218.571,0,255,85.714
137,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0137-0327:1,0.051,255.000,255,255,100.000
138,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0138-0330:1,0.139,255.000,255,255,100.000
139,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0139-0333:1,0.173,255.000,255,255,100.000
140,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0140-0335:1,0.190,255.000,255,255,100.000
141,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0141-0336:1,0.059,255.000,255,255,100.000
142,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0142-0338:1,0.030,0.000,0,0,0.000
143,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0143-0341:1,0.169,133.875,0,255,52.500
144,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0144-0344:1,0.190,255.000,255,255,100.000
145,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0145-0346:1,0.211,255.000,255,255,100.000
146,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0146-0345:1,0.144,255.000,255,255,100.000
147,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0147-0350:1,0.182,77.093,0,255,30.233
148,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0148-0350:1,0.068,255.000,255,255,100.000
149,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0149-0352:1,0.215,255.000,255,255,100.000
150,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0150-0352:1,0.118,255.000,255,255,100.000
151,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0151-0352:1,0.072,0.000,0,0,0.000
152,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0152-0354:1,0.101,255.000,255,255,100.000
153,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0153-0360:1,0.199,255.000,255,255,100.000
154,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0154-0365:1,0.093,255.000,255,255,100.000
155,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0155-0365:1,0.101,255.000,255,255,100.000
156,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0156-0366:1,0.156,241.216,0,255,94.595
157,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0157-0366:1,0.042,255.000,255,255,100.000
158,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0158-0368:1,0.118,255.000,255,255,100.000
159,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0159-0370:1,0.144,217.500,0,255,85.294
160,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0160-0371:1,0.161,255.000,255,255,100.000
161,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0161-0372:1,0.165,255.000,255,255,100.000
162,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0162-0374:1,0.173,255.000,255,255,100.000
163,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0163-0374:1,0.127,246.500,0,255,96.667
164,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0164-0377:1,0.148,255.000,255,255,100.000
165,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0165-0379:1,0.152,255.000,255,255,100.000
166,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0166-0380:1,0.114,0.000,0,0,0.000
167,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0167-0382:1,0.148,0.000,0,0,0.000
168,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0168-0382:1,0.072,255.000,255,255,100.000
169,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0169-0384:1,0.118,255.000,255,255,100.000
170,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0170-0385:1,0.203,212.500,0,255,83.333
171,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0171-0388:1,0.021,255.000,255,255,100.000
172,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0172-0388:1,0.034,255.000,255,255,100.000
173,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0173-0389:1,0.038,0.000,0,0,0.000
174,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0174-0396:1,0.139,255.000,255,255,100.000
175,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0175-0396:1,0.186,255.000,255,255,100.000
176,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0176-0395:1,0.042,255.000,255,255,100.000
177,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0177-0396:1,0.110,255.000,255,255,100.000
178,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0178-0397:1,0.089,0.000,0,0,0.000
179,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0179-0398:1,0.093,255.000,255,255,100.000
180,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0180-0399:1,0.059,0.000,0,0,0.000
181,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0181-0399:1,0.025,255.000,255,255,100.000
182,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0182-0404:1,0.072,255.000,255,255,100.000
183,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0183-0404:1,0.038,226.667,0,255,88.889
184,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0184-0409:1,0.110,255.000,255,255,100.000
185,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0185-0409:1,0.118,255.000,255,255,100.000
186,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0186-0412:1,0.439,232.933,0,255,91.346
187,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0187-0412:1,0.182,255.000,255,255,100.000
188,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0188-0413:1,0.123,255.000,255,255,100.000
189,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0189-0417:1,0.207,161.327,0,255,63.265
190,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0190-0414:1,0.118,255.000,255,255,100.000
191,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0191-0415:1,0.076,255.000,255,255,100.000
192,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0192-0417:1,0.220,215.769,0,255,84.615
193,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0193-0416:1,0.106,30.600,0,255,12.000
194,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0194-0422:1,0.148,255.000,255,255,100.000
195,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0195-0420:1,0.025,0.000,0,0,0.000
196,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0196-0421:1,0.072,255.000,255,255,100.000
197,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0197-0422:1,0.059,182.143,0,255,71.429
198,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0198-0428:1,0.127,255.000,255,255,100.000
199,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0199-0429:1,0.220,255.000,255,255,100.000
200,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0200-0429:1,0.135,255.000,255,255,100.000
201,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0201-0430:1,0.152,255.000,255,255,100.000
202,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0202-0430:1,0.161,255.000,255,255,100.000
203,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0203-0431:1,0.042,0.000,0,0,0.000
204,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0204-0433:1,0.148,255.000,255,255,100.000
205,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0205-0435:1,0.199,244.149,0,255,95.745
206,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0206-0435:1,0.118,255.000,255,255,100.000
207,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0207-0434:1,0.106,255.000,255,255,100.000
208,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0208-0436:1,0.110,255.000,255,255,100.000
209,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0209-0437:1,0.237,255.000,255,255,100.000
210,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0210-0439:1,0.114,255.000,255,255,100.000
211,MAX_Multiply-20211213-K14EBS-VAPB-008_SS-NoFil.tif:0001-0211-0440:1,0.161,255.000,255,255,100.000
