 ,Label,Area,Mean,Min,Max,%Area
122,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0122-0335:1,0.232,245.727,0,255,96.364
123,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0123-0335:1,0.194,205.109,0,255,80.435
124,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0124-0334:1,0.080,0.000,0,0,0.000
125,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0125-0336:1,0.110,68.654,0,255,26.923
126,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0126-0336:1,0.127,255.000,255,255,100.000
127,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0127-0337:1,0.266,165.952,0,255,65.079
128,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0128-0338:1,0.030,0.000,0,0,0.000
129,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0129-0337:1,0.046,92.727,0,255,36.364
130,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0130-0339:1,0.169,172.125,0,255,67.500
131,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0131-0340:1,0.127,255.000,255,255,100.000
132,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0132-0341:1,0.148,204.000,0,255,80.000
133,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0133-0346:1,0.258,246.639,0,255,96.721
134,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0134-0347:1,0.245,246.207,0,255,96.552
135,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0135-0348:1,0.279,239.545,0,255,93.939
136,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0136-0348:1,0.308,244.521,0,255,95.890
137,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0137-0355:1,0.296,244.071,0,255,95.714
138,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0138-0353:1,0.034,223.125,0,255,87.500
139,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0139-0355:1,0.030,0.000,0,0,0.000
140,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0140-0356:1,0.097,255.000,255,255,100.000
141,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0141-0356:1,0.135,0.000,0,0,0.000
142,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0142-0358:1,0.177,248.929,0,255,97.619
143,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0143-0362:1,0.228,221.944,0,255,87.037
144,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0144-0364:1,0.283,255.000,255,255,100.000
145,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0145-0366:1,0.123,237.414,0,255,93.103
146,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0146-0366:1,0.135,255.000,255,255,100.000
147,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0147-0365:1,0.042,0.000,0,0,0.000
148,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0148-0371:1,0.397,236.011,0,255,92.553
149,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0149-0375:1,0.051,127.500,0,255,50.000
150,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0150-0378:1,0.144,247.500,0,255,97.059
151,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0151-0379:1,0.156,241.216,0,255,94.595
152,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0152-0381:1,0.410,231.340,0,255,90.722
153,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0153-0379:1,0.148,255.000,255,255,100.000
154,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0154-0379:1,0.093,0.000,0,0,0.000
155,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0155-0381:1,0.106,40.800,0,255,16.000
156,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0156-0383:1,0.135,0.000,0,0,0.000
157,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0157-0391:1,0.110,255.000,255,255,100.000
158,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0158-0394:1,0.220,83.365,0,255,32.692
159,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0159-0395:1,0.165,0.000,0,0,0.000
160,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0160-0396:1,0.127,0.000,0,0,0.000
161,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0161-0396:1,0.165,255.000,255,255,100.000
162,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0162-0398:1,0.254,157.250,0,255,61.667
163,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0163-0399:1,0.245,255.000,255,255,100.000
164,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0164-0398:1,0.089,182.143,0,255,71.429
165,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0165-0398:1,0.034,0.000,0,0,0.000
166,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0166-0401:1,0.228,255.000,255,255,100.000
167,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0167-0400:1,0.034,223.125,0,255,87.500
168,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0168-0401:1,0.055,0.000,0,0,0.000
169,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0169-0403:1,0.131,164.516,0,255,64.516
170,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0170-0402:1,0.030,0.000,0,0,0.000
171,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0171-0408:1,0.135,247.031,0,255,96.875
172,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0172-0408:1,0.177,194.286,0,255,76.190
173,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0173-0409:1,0.292,255.000,255,255,100.000
174,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0174-0408:1,0.101,53.125,0,255,20.833
175,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0175-0411:1,0.059,0.000,0,0,0.000
176,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0176-0411:1,0.093,0.000,0,0,0.000
177,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0177-0416:1,0.262,180.968,0,255,70.968
178,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0178-0415:1,0.072,0.000,0,0,0.000
179,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0179-0417:1,0.051,42.500,0,255,16.667
180,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0180-0417:1,0.034,0.000,0,0,0.000
181,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0181-0417:1,0.025,0.000,0,0,0.000
182,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0182-0419:1,0.114,255.000,255,255,100.000
183,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0183-0419:1,0.152,162.917,0,255,63.889
184,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0184-0420:1,0.148,87.429,0,255,34.286
185,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0185-0422:1,0.215,240.000,0,255,94.118
186,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0186-0423:1,0.182,249.070,0,255,97.674
187,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0187-0424:1,0.165,222.308,0,255,87.179
188,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0188-0427:1,0.262,217.984,0,255,85.484
189,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0189-0426:1,0.118,255.000,255,255,100.000
190,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0190-0428:1,0.034,255.000,255,255,100.000
191,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0191-0431:1,0.144,7.500,0,255,2.941
192,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0192-0432:1,0.139,0.000,0,0,0.000
193,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0193-0432:1,0.123,0.000,0,0,0.000
194,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0194-0432:1,0.030,182.143,0,255,71.429
195,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0195-0435:1,0.144,0.000,0,0,0.000
196,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0196-0437:1,0.068,255.000,255,255,100.000
197,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0197-0437:1,0.059,200.357,0,255,78.571
198,MAX_Multiply-20211208-K14-EBS-VAPB-well1-005_SS-NoFil.tif:0001-0198-0438:1,0.085,0.000,0,0,0.000
