 ,Label,Area,Mean,Min,Max,%Area
1,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0001-0026:1,0.351,255.000,255,255,100.000
2,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0002-0023:1,0.068,159.375,0,255,62.500
3,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0003-0025:1,0.089,0.000,0,0,0.000
4,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0004-0028:1,0.186,5.795,0,255,2.273
5,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0005-0030:1,0.190,45.333,0,255,17.778
6,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0006-0032:1,0.275,255.000,255,255,100.000
7,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0007-0030:1,0.038,0.000,0,0,0.000
8,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0008-0045:1,0.106,0.000,0,0,0.000
9,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0009-0047:1,0.097,177.391,0,255,69.565
10,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0010-0056:1,0.156,68.919,0,255,27.027
11,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0011-0056:1,0.131,0.000,0,0,0.000
12,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0012-0069:1,0.300,240.634,0,255,94.366
13,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0013-0071:1,0.017,255.000,255,255,100.000
14,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0014-0092:1,0.211,209.100,0,255,82.000
15,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0015-0102:1,0.334,154.937,0,255,60.759
16,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0016-0102:1,0.169,216.750,0,255,85.000
17,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0017-0111:1,0.321,238.224,0,255,93.421
18,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0018-0114:1,0.034,0.000,0,0,0.000
19,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0019-0128:1,0.144,15.000,0,255,5.882
20,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0020-0126:1,0.017,0.000,0,0,0.000
21,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0021-0129:1,0.017,255.000,255,255,100.000
22,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0022-0137:1,0.110,255.000,255,255,100.000
23,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0023-0152:1,0.190,255.000,255,255,100.000
24,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0024-0158:1,0.059,0.000,0,0,0.000
25,MAX_Multiply-20211208-K14-EBS-VAPB-well2-013_SS-NoFil.tif:0001-0025-0161:1,0.165,255.000,255,255,100.000
