 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0001-0001-0536:1,0.215,25,0,255,9.804,1,0.0210786,24,1
2,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0002-0001-0535:2,0.224,158.774,0,255,62.264,2,0.13947136,,
3,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0003-0001-0534:3,0.224,76.981,0,255,30.189,3,0.06762336,,
4,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0004-0001-0533:4,0.228,103.889,0,255,40.741,4,0.09288948,,
5,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0005-0001-0531:5,0.232,120.545,0,255,47.273,5,0.10967336,,
6,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0006-0001-0530:6,0.186,86.932,0,255,34.091,6,0.06340926,,
7,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0007-0001-0530:7,0.262,57.581,0,255,22.581,7,0.05916222,,
8,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0008-0001-0529:8,0.249,103.729,0,255,40.678,8,0.10128822,,
9,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0009-0001-0528:9,0.249,108.051,0,255,42.373,9,0.10550877,,
10,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0010-0001-0527:10,0.275,0,0,0,0,10,0,,
11,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0011-0001-0527:11,0.249,73.475,0,255,28.814,11,0.07174686,,
12,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0012-0001-0526:12,0.245,4.397,0,255,1.724,12,0.0042238,,
13,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0013-0001-0526:13,0.258,8.361,0,255,3.279,13,0.00845982,,
14,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0014-0001-0525:14,0.254,51,0,255,20,14,0.0508,,
15,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0015-0001-0526:15,0.224,43.302,0,255,16.981,15,0.03803744,,
16,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0016-0001-0524:16,0.237,68.304,0,255,26.786,16,0.06348282,,
17,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0017-0001-0524:17,0.275,66.692,0,255,26.154,17,0.0719235,,
18,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0018-0001-0523:18,0.262,102.823,0,255,40.323,18,0.10564626,,
19,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0019-0001-0522:19,0.258,79.426,0,255,31.148,19,0.08036184,,
20,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0020-0001-0522:20,0.279,185.455,0,255,72.727,20,0.20290833,,
21,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0021-0001-0521:21,0.279,139.091,0,255,54.545,21,0.15218055,,
22,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0022-0001-0522:22,0.266,113.333,0,255,44.444,22,0.11822104,,
23,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0023-0001-0521:23,0.275,51,0,255,20,23,0.055,,
24,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0024-0001-0521:24,0.313,34.459,0,255,13.514,24,0.04229882,,
25,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0025-0001-0521:25,0.3,32.324,0,255,12.676,25,0.038028,,
