 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0001-0001-0611:1,0.224,226.132,0,255,88.679,1,0.19864096,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0002-0001-0611:2,0.211,188.7,0,255,74,2,0.15614,,
3,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0003-0001-0611:3,0.215,245,0,255,96.078,3,0.2065677,,
4,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0004-0001-0611:4,0.203,223.125,0,255,87.5,4,0.177625,,
5,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0005-0001-0612:5,0.224,206.887,0,255,81.132,5,0.18173568,,
6,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0006-0001-0612:6,0.199,227.872,0,255,89.362,6,0.17783038,,
7,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0007-0001-0612:7,0.224,226.132,0,255,88.679,7,0.19864096,,
8,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0008-0001-0612:8,0.224,211.698,0,255,83.019,8,0.18596256,,
9,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0009-0001-0612:9,0.228,188.889,0,255,74.074,9,0.16888872,,
10,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0010-0001-0613:10,0.224,202.075,0,255,79.245,10,0.1775088,,
11,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0011-0001-0613:11,0.228,155.833,0,255,61.111,11,0.13933308,,
12,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0012-0001-0612:12,0.211,173.4,0,255,68,12,0.14348,,
13,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0013-0001-0613:13,0.203,185.938,0,255,72.917,13,0.14802151,,
14,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0014-0001-0614:14,0.207,187.347,0,255,73.469,14,0.15208083,,
15,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0015-0001-0613:15,0.228,198.333,0,255,77.778,15,0.17733384,,
16,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0016-0001-0614:16,0.228,207.778,0,255,81.481,16,0.18577668,,
17,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0017-0001-0614:17,0.228,217.222,0,255,85.185,17,0.1942218,,
18,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0018-0001-0613:18,0.207,197.755,0,255,77.551,18,0.16053057,,
19,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0019-0001-0612:19,0.211,209.1,0,255,82,19,0.17302,,
20,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0020-0001-0611:20,0.22,230.481,0,255,90.385,20,0.198847,,
21,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0021-0001-0610:21,0.211,224.4,0,255,88,21,0.18568,,
22,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0022-0001-0609:22,0.215,195,0,255,76.471,22,0.16441265,,
23,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0023-0001-0609:23,0.232,162.273,0,255,63.636,23,0.14763552,,
24,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0024-0001-0609:24,0.22,215.769,0,255,84.615,24,0.186153,,
25,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_009_Simple Segmentation.tif:0025-0001-0608:25,0.19,243.667,0,255,95.556,25,0.1815564,,
