 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0001-0001-0533:1,0.52,37.317,0,255,14.634,1,0.0760968,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0002-0001-0533:2,0.524,59.637,0,255,23.387,2,0.12254788,,
3,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0003-0001-0534:3,0.553,70.076,0,255,27.481,3,0.15196993,,
4,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0004-0001-0535:4,0.507,63.75,0,255,25,4,0.12675,,
5,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0005-0001-0535:5,0.532,103.214,0,255,40.476,5,0.21533232,,
6,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0006-0001-0536:6,0.507,72.25,0,255,28.333,6,0.14364831,,
7,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0007-0001-0535:7,0.532,95.119,0,255,37.302,7,0.19844664,,
8,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0008-0001-0535:8,0.482,8.947,0,255,3.509,8,0.01691338,,
9,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0009-0001-0535:9,0.477,65.442,0,255,25.664,9,0.12241728,,
10,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0010-0001-0533:10,0.515,48.074,0,255,18.852,10,0.0970878,,
11,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0011-0001-0533:11,0.511,21.074,0,255,8.264,11,0.04222904,,
12,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0012-0001-0534:12,0.507,114.75,0,255,45,12,0.22815,,
13,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0013-0001-0535:13,0.499,114.534,0,255,44.915,13,0.22412585,,
14,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0014-0001-0537:14,0.524,106.935,0,255,41.935,14,0.2197394,,
15,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0015-0001-0535:15,0.49,109.914,0,255,43.103,15,0.2112047,,
16,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0016-0001-0535:16,0.477,135.398,0,255,53.097,16,0.25327269,,
17,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0017-0001-0534:17,0.461,123.991,0,255,48.624,17,0.22415664,,
18,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0018-0001-0533:18,0.482,93.947,0,255,36.842,18,0.17757844,,
19,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0019-0001-0533:19,0.486,141.913,0,255,55.652,19,0.27046872,,
20,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0020-0001-0533:20,0.482,127.5,0,255,50,20,0.241,,
21,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0021-0001-0534:21,0.465,129.818,0,255,50.909,21,0.23672685,,
22,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0022-0001-0534:22,0.482,140.921,0,255,55.263,22,0.26636766,,
23,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0023-0001-0536:23,0.511,151.736,0,255,59.504,23,0.30406544,,
24,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0024-0001-0535:24,0.469,119.459,0,255,46.847,24,0.21971243,,
25,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0025-0001-0535:25,0.494,174.359,0,255,68.376,25,0.33777744,,
