 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0001-0001-0428:1,0.182,189.767,0,255,74.419,1,0.13544258,24,1
2,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0002-0001-0428:2,0.182,160.116,0,255,62.791,2,0.11427962,,
3,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0003-0001-0428:3,0.186,81.136,0,255,31.818,3,0.05918148,,
4,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0004-0001-0428:4,0.182,177.907,0,255,69.767,4,0.12697594,,
5,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0005-0001-0428:5,0.186,162.273,0,255,63.636,5,0.11836296,,
6,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0006-0001-0428:6,0.182,106.744,0,255,41.86,6,0.0761852,,
7,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0007-0001-0430:7,0.169,197.625,0,255,77.5,7,0.130975,,
8,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0008-0001-0430:8,0.199,97.66,0,255,38.298,8,0.07621302,,
9,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0009-0001-0429:9,0.169,127.5,0,255,50,9,0.0845,,
10,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0010-0001-0428:10,0.169,197.625,0,255,77.5,10,0.130975,,
11,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0011-0001-0429:11,0.173,111.951,0,255,43.902,11,0.07595046,,
12,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0012-0001-0430:12,0.165,117.692,0,255,46.154,12,0.0761541,,
13,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0013-0001-0431:13,0.169,140.25,0,255,55,13,0.09295,,
14,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0014-0001-0431:14,0.177,121.429,0,255,47.619,14,0.08428563,,
15,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0015-0001-0431:15,0.156,213.649,0,255,83.784,15,0.13070304,,
16,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0016-0001-0430:16,0.173,155.488,0,255,60.976,16,0.10548848,,
17,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0017-0001-0430:17,0.173,186.585,0,255,73.171,17,0.12658583,,
18,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0018-0001-0430:18,0.165,143.846,0,255,56.41,18,0.0930765,,
19,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0019-0001-0429:19,0.173,0,0,0,0,19,0,,
20,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0020-0001-0430:20,0.177,85,0,255,33.333,20,0.05899941,,
21,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0021-0001-0429:21,0.161,201.316,0,255,78.947,21,0.12710467,,
22,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0022-0001-0429:22,0.156,103.378,0,255,40.541,22,0.06324396,,
23,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0023-0001-0429:23,0.156,89.595,0,255,35.135,23,0.0548106,,
24,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0024-0001-0429:24,0.165,65.385,0,255,25.641,24,0.04230765,,
25,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0025-0001-0429:25,0.139,69.545,0,255,27.273,25,0.03790947,,
