 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0001-0001-0408:1,0.482,102.895,0,255,40.351,1,0.19449182,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0002-0001-0408:2,0.545,162.093,0,255,63.566,2,0.3464347,,
3,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0003-0001-0409:3,0.566,83.731,0,255,32.836,3,0.18585176,,
4,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0004-0001-0409:4,0.6,122.113,0,255,47.887,4,0.287322,,
5,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0005-0001-0410:5,0.617,171.164,0,255,67.123,5,0.41414891,,
6,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0006-0001-0411:6,0.583,158.913,0,255,62.319,6,0.36331977,,
7,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0007-0001-0411:7,0.587,183.453,0,255,71.942,7,0.42229954,,
8,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0008-0001-0411:8,0.558,189.318,0,255,74.242,8,0.41427036,,
9,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0009-0001-0411:9,0.537,210.827,0,255,82.677,9,0.44397549,,
10,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0010-0001-0411:10,0.515,200.656,0,255,78.689,10,0.40524835,,
11,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0011-0001-0412:11,0.503,197.143,0,255,77.311,11,0.38887433,,
12,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0012-0001-0413:12,0.49,140.69,0,255,55.172,12,0.2703428,,
13,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0013-0001-0413:13,0.486,206.217,0,255,80.87,13,0.3930282,,
14,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0014-0001-0414:14,0.515,181.844,0,255,71.311,14,0.36725165,,
15,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0015-0001-0414:15,0.566,171.269,0,255,67.164,15,0.38014824,,
16,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0016-0001-0415:16,0.499,146.949,0,255,57.627,16,0.28755873,,
17,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0017-0001-0415:17,0.579,134.015,0,255,52.555,17,0.30429345,,
18,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0018-0001-0414:18,0.592,180.321,0,255,70.714,18,0.41862688,,
19,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0019-0001-0414:19,0.511,181.24,0,255,71.074,19,0.36318814,,
20,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0020-0001-0413:20,0.537,162.638,0,255,63.78,20,0.3424986,,
21,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0021-0001-0413:21,0.503,175.714,0,255,68.908,21,0.34660724,,
22,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0022-0001-0414:22,0.482,154.342,0,255,60.526,22,0.29173532,,
23,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0023-0001-0414:23,0.49,215.431,0,255,84.483,23,0.4139667,,
24,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0024-0001-0414:24,0.461,203.532,0,255,79.817,24,0.36795637,,
25,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0025-0001-0415:25,0.469,222.838,0,255,87.387,25,0.40984503,,
