 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0001-0001-0493:1,0.22,152.019,0,255,59.615,1,0.131153,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0002-0001-0495:2,0.228,132.222,0,255,51.852,2,0.11822256,,
3,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0003-0001-0495:3,0.228,146.389,0,255,57.407,3,0.13088796,,
4,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0004-0001-0496:4,0.241,143.158,0,255,56.14,4,0.1352974,,
5,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0005-0001-0496:5,0.237,127.5,0,255,50,5,0.1185,,
6,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0006-0001-0497:6,0.232,148.364,0,255,58.182,6,0.13498224,,
7,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0007-0001-0497:7,0.224,149.151,0,255,58.491,7,0.13101984,,
8,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0008-0001-0499:8,0.228,146.389,0,255,57.407,8,0.13088796,,
9,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0009-0001-0499:9,0.215,160,0,255,62.745,9,0.13490175,,
10,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0010-0001-0500:10,0.215,145,0,255,56.863,10,0.12225545,,
11,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0011-0001-0500:11,0.224,153.962,0,255,60.377,11,0.13524448,,
12,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0012-0001-0503:12,0.224,144.34,0,255,56.604,12,0.12679296,,
13,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0013-0001-0503:13,0.232,97.364,0,255,38.182,13,0.08858224,,
14,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0014-0001-0502:14,0.232,134.455,0,255,52.727,14,0.12232664,,
15,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0015-0001-0503:15,0.228,122.778,0,255,48.148,15,0.10977744,,
16,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0016-0001-0504:16,0.211,132.6,0,255,52,16,0.10972,,
17,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0017-0001-0503:17,0.215,160,0,255,62.745,17,0.13490175,,
18,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0018-0001-0504:18,0.215,160,0,255,62.745,18,0.13490175,,
19,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0019-0001-0504:19,0.203,132.812,0,255,52.083,19,0.10572849,,
20,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0020-0001-0503:20,0.224,158.774,0,255,62.264,20,0.13947136,,
21,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0021-0001-0505:21,0.224,153.962,0,255,60.377,21,0.13524448,,
22,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0022-0001-0506:22,0.241,156.579,0,255,61.404,22,0.14798364,,
23,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0023-0001-0506:23,0.215,140,0,255,54.902,23,0.1180393,,
24,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0024-0001-0506:24,0.249,146.949,0,255,57.627,24,0.14349123,,
25,MAX_Multiply-DP-VAPB-488-561-12p5PC14PC-5Z-80msSTD_004_Simple Segmentation.tif:0025-0001-0506:25,0.228,160.556,0,255,62.963,25,0.14355564,,
