 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0001-0001-0545:1,0.228,193.611,0,255,75.926,1,0.17311128,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0002-0001-0546:2,0.224,149.151,0,255,58.491,2,0.13101984,,
3,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0003-0001-0546:3,0.207,145.714,0,255,57.143,3,0.11828601,,
4,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0004-0001-0544:4,0.228,179.444,0,255,70.37,4,0.1604436,,
5,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0005-0001-0543:5,0.237,154.821,0,255,60.714,5,0.14389218,,
6,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0006-0001-0543:6,0.211,209.1,0,255,82,6,0.17302,,
7,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0007-0001-0543:7,0.211,183.6,0,255,72,7,0.15192,,
8,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0008-0001-0543:8,0.211,168.3,0,255,66,8,0.13926,,
9,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0009-0001-0542:9,0.228,113.333,0,255,44.444,9,0.10133232,,
10,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0010-0001-0542:10,0.228,132.222,0,255,51.852,10,0.11822256,,
11,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0011-0001-0541:11,0.22,196.154,0,255,76.923,11,0.1692306,,
12,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0012-0001-0540:12,0.224,206.887,0,255,81.132,12,0.18173568,,
13,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0013-0001-0540:13,0.254,161.5,0,255,63.333,13,0.16086582,,
14,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0014-0001-0540:14,0.241,129.737,0,255,50.877,14,0.12261357,,
15,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0015-0001-0540:15,0.237,204.911,0,255,80.357,15,0.19044609,,
16,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0016-0001-0539:16,0.245,158.276,0,255,62.069,16,0.15206905,,
17,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0017-0001-0539:17,0.224,101.038,0,255,39.623,17,0.08875552,,
18,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0018-0001-0538:18,0.237,168.482,0,255,66.071,18,0.15658827,,
19,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0019-0001-0537:19,0.241,170,0,255,66.667,19,0.16066747,,
20,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0020-0001-0537:20,0.245,153.879,0,255,60.345,20,0.14784525,,
21,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0021-0001-0536:21,0.245,105.517,0,255,41.379,21,0.10137855,,
22,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0022-0001-0535:22,0.241,98.421,0,255,38.596,22,0.09301636,,
23,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0023-0001-0535:23,0.232,88.091,0,255,34.545,23,0.0801444,,
24,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0024-0001-0534:24,0.254,119,0,255,46.667,24,0.11853418,,
25,MAX_Multiply-DP-VAPB-488-561-12p5PC15PC-5Z-80msSTD_008_Simple Segmentation.tif:0025-0001-0534:25,0.254,93.5,0,255,36.667,25,0.09313418,,
