 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0001-0001-0434:1,0.473,182.143,0,255,71.429,1,0.33785917,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0002-0001-0435:2,0.477,157.965,0,255,61.947,2,0.29548719,,
3,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0003-0001-0435:3,0.461,149.725,0,255,58.716,3,0.27068076,,
4,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0004-0001-0435:4,0.477,155.708,0,255,61.062,4,0.29126574,,
5,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0005-0001-0435:5,0.486,159.652,0,255,62.609,5,0.30427974,,
6,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0006-0001-0435:6,0.452,173.972,0,255,68.224,6,0.30837248,,
7,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0007-0001-0436:7,0.469,144.73,0,255,56.757,7,0.26619033,,
8,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0008-0001-0436:8,0.452,145.374,0,255,57.009,8,0.25768068,,
9,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0009-0001-0436:9,0.461,180.138,0,255,70.642,9,0.32565962,,
10,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0010-0001-0437:10,0.482,161.053,0,255,63.158,10,0.30442156,,
11,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0011-0001-0436:11,0.461,163.761,0,255,64.22,11,0.2960542,,
12,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0012-0001-0436:12,0.469,156.216,0,255,61.261,12,0.28731409,,
13,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0013-0001-0436:13,0.439,161.827,0,255,63.462,13,0.27859818,,
14,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0014-0001-0437:14,0.444,179.714,0,255,70.476,14,0.31291344,,
15,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0015-0001-0437:15,0.448,161.179,0,255,63.208,15,0.28317184,,
16,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0016-0001-0437:16,0.456,153.472,0,255,60.185,16,0.2744436,,
17,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0017-0001-0438:17,0.439,142.212,0,255,55.769,17,0.24482591,,
18,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0018-0001-0437:18,0.477,142.168,0,255,55.752,18,0.26593704,,
19,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0019-0001-0437:19,0.477,155.708,0,255,61.062,19,0.29126574,,
20,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0020-0001-0438:20,0.461,138.028,0,255,54.128,20,0.24953008,,
21,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0021-0001-0438:21,0.477,142.168,0,255,55.752,21,0.26593704,,
22,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0022-0001-0438:22,0.469,117.162,0,255,45.946,22,0.21548674,,
23,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0023-0001-0438:23,0.469,89.595,0,255,35.135,23,0.16478315,,
24,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0024-0001-0438:24,0.482,125.263,0,255,49.123,24,0.23677286,,
25,MAX_Multiply-DP-VAPB-488-561-12p2PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0025-0001-0438:25,0.473,141.161,0,255,55.357,25,0.26183861,,
