 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0001-0001-0725:1,0.186,28.977,0,255,11.364,1,0.02113704,16,9
2,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0002-0001-0725:2,0.177,42.5,0,255,16.667,2,0.02950059,,
3,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0003-0001-0725:3,0.161,0,0,0,0,3,0,,
4,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0004-0001-0724:4,0.19,0,0,0,0,4,0,,
5,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0005-0001-0724:5,0.186,11.591,0,255,4.545,5,0.0084537,,
6,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0006-0001-0725:6,0.182,88.953,0,255,34.884,6,0.06348888,,
7,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0007-0001-0724:7,0.199,16.277,0,255,6.383,7,0.01270217,,
8,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0008-0001-0724:8,0.177,24.286,0,255,9.524,8,0.01685748,,
9,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0009-0001-0724:9,0.194,0,0,0,0,9,0,,
10,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0010-0001-0724:10,0.215,15,0,255,5.882,10,0.0126463,,
11,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0011-0001-0723:11,0.19,0,0,0,0,11,0,,
12,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0012-0001-0723:12,0.22,0,0,0,0,12,0,,
13,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0013-0001-0722:13,0.224,4.811,0,255,1.887,13,0.00422688,,
14,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0014-0001-0723:14,0.211,0,0,0,0,14,0,,
15,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0015-0001-0723:15,0.22,58.846,0,255,23.077,15,0.0507694,,
16,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0016-0001-0723:16,0.199,65.106,0,255,25.532,16,0.05080868,,
17,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0017-0001-0724:17,0.22,14.712,0,255,5.769,17,0.0126918,,
18,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0018-0001-0724:18,0.215,35,0,255,13.725,18,0.02950875,,
19,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0019-0001-0724:19,0.194,0,0,0,0,19,0,,
20,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0020-0001-0724:20,0.207,10.408,0,255,4.082,20,0.00844974,,
21,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0021-0001-0725:21,0.186,5.795,0,255,2.273,21,0.00422778,,
22,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0022-0001-0726:22,0.228,0,0,0,0,22,0,,
23,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0023-0001-0725:23,0.211,40.8,0,255,16,23,0.03376,,
24,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0024-0001-0724:24,0.228,0,0,0,0,24,0,,
25,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0025-0001-0725:25,0.199,5.426,0,255,2.128,25,0.00423472,,
