 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0001-0001-0700:1,0.486,181.826,0,255,71.304,1,0.34653744,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0002-0001-0700:2,0.541,187.266,0,255,73.438,2,0.39729958,,
3,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0003-0001-0699:3,0.49,213.233,0,255,83.621,3,0.4097429,,
4,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0004-0001-0698:4,0.549,207.923,0,255,81.538,4,0.44764362,,
5,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0005-0001-0698:5,0.511,217.066,0,255,85.124,5,0.43498364,,
6,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0006-0001-0697:6,0.541,231.094,0,255,90.625,6,0.49028125,,
7,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0007-0001-0696:7,0.541,237.07,0,255,92.969,7,0.50296229,,
8,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0008-0001-0696:8,0.541,219.141,0,255,85.938,8,0.46492458,,
9,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0009-0001-0695:9,0.503,229.286,0,255,89.916,9,0.45227748,,
10,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0010-0001-0695:10,0.473,232.232,0,255,91.071,10,0.43076583,,
11,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0011-0001-0693:11,0.473,245.893,0,255,96.429,11,0.45610917,,
12,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0012-0001-0693:12,0.482,237.105,0,255,92.982,12,0.44817324,,
13,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0013-0001-0692:13,0.439,237.837,0,255,93.269,13,0.40945091,,
14,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0014-0001-0692:14,0.452,245.467,0,255,96.262,14,0.43510424,,
15,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0015-0001-0691:15,0.406,228.438,0,255,89.583,15,0.36370698,,
16,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0016-0001-0691:16,0.384,240.989,0,255,94.505,16,0.3628992,,
17,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0017-0001-0689:17,0.38,235.167,0,255,92.222,17,0.3504436,,
18,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0018-0001-0689:18,0.376,243.539,0,255,95.506,18,0.35910256,,
19,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0019-0001-0688:19,0.422,244.8,0,255,96,19,0.40512,,
20,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0020-0001-0687:20,0.338,255,255,255,100,20,0.338,,
21,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0021-0001-0685:21,0.376,232.079,0,255,91.011,21,0.34220136,,
22,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0022-0001-0685:22,0.384,232.582,0,255,91.209,22,0.35024256,,
23,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0023-0001-0684:23,0.363,243.14,0,255,95.349,23,0.34611687,,
24,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0024-0001-0683:24,0.33,209.231,0,255,82.051,24,0.2707683,,
25,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_004_Simple Segmentation.tif:0025-0001-0683:25,0.38,204,0,255,80,25,0.304,,
