 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0001-0001-0445:1,0.215,10,0,255,3.922,1,0.0084323,12,13
2,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0002-0001-0445:2,0.194,0,0,0,0,2,0,,
3,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0003-0001-0446:3,0.211,30.6,0,255,12,3,0.02532,,
4,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0004-0001-0446:4,0.215,10,0,255,3.922,4,0.0084323,,
5,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0005-0001-0446:5,0.228,0,0,0,0,5,0,,
6,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0006-0001-0445:6,0.215,10,0,255,3.922,6,0.0084323,,
7,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0007-0001-0445:7,0.211,61.2,0,255,24,7,0.05064,,
8,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0008-0001-0445:8,0.207,20.816,0,255,8.163,8,0.01689741,,
9,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0009-0001-0445:9,0.203,0,0,0,0,9,0,,
10,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0010-0001-0445:10,0.215,0,0,0,0,10,0,,
11,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0011-0001-0445:11,0.215,5,0,255,1.961,11,0.00421615,,
12,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0012-0001-0445:12,0.19,56.667,0,255,22.222,12,0.0422218,,
13,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0013-0001-0445:13,0.211,0,0,0,0,13,0,,
14,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0014-0001-0445:14,0.232,0,0,0,0,14,0,,
15,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0015-0001-0445:15,0.211,0,0,0,0,15,0,,
16,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0016-0001-0445:16,0.224,0,0,0,0,16,0,,
17,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0017-0001-0445:17,0.215,0,0,0,0,17,0,,
18,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0018-0001-0445:18,0.241,0,0,0,0,18,0,,
19,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0019-0001-0445:19,0.211,0,0,0,0,19,0,,
20,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0020-0001-0445:20,0.254,17,0,255,6.667,20,0.01693418,,
21,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0021-0001-0444:21,0.22,4.904,0,255,1.923,21,0.0042306,,
22,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0022-0001-0444:22,0.207,0,0,0,0,22,0,,
23,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0023-0001-0444:23,0.224,0,0,0,0,23,0,,
24,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0024-0001-0444:24,0.207,67.653,0,255,26.531,24,0.05491917,,
25,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0025-0001-0443:25,0.224,38.491,0,255,15.094,25,0.03381056,,
