 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0001-0001-0444:1,0.355,85,0,255,33.333,1,0.11833215,24,1
2,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0002-0001-0445:2,0.418,38.636,0,255,15.152,2,0.06333536,,
3,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0003-0001-0445:3,0.401,75.158,0,255,29.474,3,0.11819074,,
4,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0004-0001-0446:4,0.397,56.968,0,255,22.34,4,0.0886898,,
5,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0005-0001-0446:5,0.351,104.458,0,255,40.964,5,0.14378364,,
6,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0006-0001-0447:6,0.389,0,0,0,0,6,0,,
7,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0007-0001-0446:7,0.418,74.697,0,255,29.293,7,0.12244474,,
8,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0008-0001-0446:8,0.406,106.25,0,255,41.667,8,0.16916802,,
9,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0009-0001-0447:9,0.389,63.75,0,255,25,9,0.09725,,
10,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0010-0001-0446:10,0.397,116.649,0,255,45.745,10,0.18160765,,
11,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0011-0001-0446:11,0.414,85.867,0,255,33.673,11,0.13940622,,
12,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0012-0001-0446:12,0.414,101.48,0,255,39.796,12,0.16475544,,
13,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0013-0001-0447:13,0.422,45.9,0,255,18,13,0.07596,,
14,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0014-0001-0447:14,0.427,73.218,0,255,28.713,14,0.12260451,,
15,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0015-0001-0447:15,0.418,61.818,0,255,24.242,15,0.10133156,,
16,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0016-0001-0447:16,0.393,5.484,0,255,2.151,16,0.00845343,,
17,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0017-0001-0447:17,0.397,35.266,0,255,13.83,17,0.0549051,,
18,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0018-0001-0447:18,0.38,130.333,0,255,51.111,18,0.1942218,,
19,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0019-0001-0447:19,0.422,155.55,0,255,61,19,0.25742,,
20,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0020-0001-0447:20,0.393,120.645,0,255,47.312,20,0.18593616,,
21,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0021-0001-0447:21,0.414,140.51,0,255,55.102,21,0.22812228,,
22,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0022-0001-0447:22,0.368,87.931,0,255,34.483,22,0.12689744,,
23,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0023-0001-0448:23,0.368,108.448,0,255,42.529,23,0.15650672,,
24,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0024-0001-0448:24,0.431,77.5,0,255,30.392,24,0.13098952,,
25,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0025-0001-0448:25,0.384,64.451,0,255,25.275,25,0.097056,,
