 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0001-0001-0284:1,0.22,210.865,0,255,82.692,1,0.1819224,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0002-0001-0284:2,0.228,221.944,0,255,87.037,2,0.19844436,,
3,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0003-0001-0285:3,0.211,214.2,0,255,84,3,0.17724,,
4,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0004-0001-0286:4,0.22,230.481,0,255,90.385,4,0.198847,,
5,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0005-0001-0286:5,0.203,233.75,0,255,91.667,5,0.18608401,,
6,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0006-0001-0286:6,0.22,240.288,0,255,94.231,6,0.2073082,,
7,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0007-0001-0286:7,0.215,250,0,255,98.039,7,0.21078385,,
8,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0008-0001-0287:8,0.228,226.667,0,255,88.889,8,0.20266692,,
9,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0009-0001-0287:9,0.19,226.667,0,255,88.889,9,0.1688891,,
10,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0010-0001-0288:10,0.22,245.192,0,255,96.154,10,0.2115388,,
11,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0011-0001-0288:11,0.22,215.769,0,255,84.615,11,0.186153,,
12,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0012-0001-0289:12,0.19,226.667,0,255,88.889,12,0.1688891,,
13,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0013-0001-0289:13,0.207,244.592,0,255,95.918,13,0.19855026,,
14,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0014-0001-0289:14,0.215,235,0,255,92.157,14,0.19813755,,
15,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0015-0001-0290:15,0.237,250.446,0,255,98.214,15,0.23276718,,
16,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0016-0001-0290:16,0.224,216.509,0,255,84.906,16,0.19018944,,
17,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0017-0001-0290:17,0.211,234.6,0,255,92,17,0.19412,,
18,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0018-0001-0291:18,0.228,203.056,0,255,79.63,18,0.1815564,,
19,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0019-0001-0292:19,0.199,222.447,0,255,87.234,19,0.17359566,,
20,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0020-0001-0291:20,0.22,205.962,0,255,80.769,20,0.1776918,,
21,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0021-0001-0292:21,0.241,192.368,0,255,75.439,21,0.18180799,,
22,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0022-0001-0293:22,0.194,249.457,0,255,97.826,22,0.18978244,,
23,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0023-0001-0293:23,0.207,249.796,0,255,97.959,23,0.20277513,,
24,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0024-0001-0293:24,0.22,235.385,0,255,92.308,24,0.2030776,,
25,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0025-0001-0292:25,0.207,234.184,0,255,91.837,25,0.19010259,,
