 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0001-0001-0608:1,0.249,125.339,0,255,49.153,1,0.12239097,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0002-0001-0609:2,0.27,119.531,0,255,46.875,2,0.1265625,,
3,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0003-0001-0608:3,0.249,138.305,0,255,54.237,3,0.13505013,,
4,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0004-0001-0609:4,0.258,125.41,0,255,49.18,4,0.1268844,,
5,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0005-0001-0610:5,0.254,153,0,255,60,5,0.1524,,
6,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0006-0001-0610:6,0.262,160.403,0,255,62.903,6,0.16480586,,
7,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0007-0001-0610:7,0.249,164.237,0,255,64.407,7,0.16037343,,
8,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0008-0001-0609:8,0.254,157.25,0,255,61.667,8,0.15663418,,
9,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0009-0001-0610:9,0.262,111.048,0,255,43.548,9,0.11409576,,
10,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0010-0001-0610:10,0.258,188.115,0,255,73.77,10,0.1903266,,
11,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0011-0001-0610:11,0.287,135,0,255,52.941,11,0.15194067,,
12,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0012-0001-0610:12,0.237,163.929,0,255,64.286,12,0.15235782,,
13,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0013-0001-0611:13,0.258,150.492,0,255,59.016,13,0.15226128,,
14,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0014-0001-0611:14,0.3,122.113,0,255,47.887,14,0.143661,,
15,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0015-0001-0611:15,0.292,136.739,0,255,53.623,15,0.15657916,,
16,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0016-0001-0611:16,0.27,155.391,0,255,60.938,16,0.1645326,,
17,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0017-0001-0612:17,0.27,119.531,0,255,46.875,17,0.1265625,,
18,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0018-0001-0612:18,0.262,111.048,0,255,43.548,18,0.11409576,,
19,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0019-0001-0612:19,0.279,112.045,0,255,43.939,19,0.12258981,,
20,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0020-0001-0612:20,0.262,139.839,0,255,54.839,20,0.14367818,,
21,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0021-0001-0613:21,0.275,141.231,0,255,55.385,21,0.15230875,,
22,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0022-0001-0613:22,0.292,85,0,255,33.333,22,0.09733236,,
23,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0023-0001-0614:23,0.262,115.161,0,255,45.161,23,0.11832182,,
24,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0024-0001-0614:24,0.296,123.857,0,255,48.571,24,0.14377016,,
25,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0025-0001-0614:25,0.275,113.769,0,255,44.615,25,0.12269125,,
