 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0001-0001-0576:1,0.22,122.596,0,255,48.077,1,0.1057694,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0002-0001-0576:2,0.211,137.7,0,255,54,2,0.11394,,
3,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0003-0001-0576:3,0.228,118.056,0,255,46.296,3,0.10555488,,
4,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0004-0001-0575:4,0.254,119,0,255,46.667,4,0.11853418,,
5,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0005-0001-0576:5,0.237,118.393,0,255,46.429,5,0.11003673,,
6,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0006-0001-0575:6,0.254,119,0,255,46.667,6,0.11853418,,
7,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0007-0001-0575:7,0.258,121.23,0,255,47.541,7,0.12265578,,
8,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0008-0001-0574:8,0.232,157.636,0,255,61.818,8,0.14341776,,
9,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0009-0001-0574:9,0.232,153,0,255,60,9,0.1392,,
10,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0010-0001-0574:10,0.232,171.545,0,255,67.273,10,0.15607336,,
11,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0011-0001-0575:11,0.258,183.934,0,255,72.131,11,0.18609798,,
12,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0012-0001-0575:12,0.241,102.895,0,255,40.351,12,0.09724591,,
13,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0013-0001-0575:13,0.258,158.852,0,255,62.295,13,0.1607211,,
14,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0014-0001-0575:14,0.237,132.054,0,255,51.786,14,0.12273282,,
15,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0015-0001-0575:15,0.241,143.158,0,255,56.14,15,0.1352974,,
16,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0016-0001-0575:16,0.241,174.474,0,255,68.421,16,0.16489461,,
17,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0017-0001-0575:17,0.241,170,0,255,66.667,17,0.16066747,,
18,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0018-0001-0575:18,0.237,63.75,0,255,25,18,0.05925,,
19,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0019-0001-0576:19,0.232,92.727,0,255,36.364,19,0.08436448,,
20,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0020-0001-0576:20,0.254,68,0,255,26.667,20,0.06773418,,
21,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0021-0001-0576:21,0.224,101.038,0,255,39.623,21,0.08875552,,
22,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0022-0001-0576:22,0.245,109.914,0,255,43.103,22,0.10560235,,
23,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0023-0001-0577:23,0.237,118.393,0,255,46.429,23,0.11003673,,
24,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0024-0001-0577:24,0.262,127.5,0,255,50,24,0.131,,
25,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_006_Simple Segmentation.tif:0025-0001-0577:25,0.241,116.316,0,255,45.614,25,0.10992974,,
