 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0001-0001-0671:1,0.296,54.643,0,255,21.429,1,0.06342984,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0002-0001-0672:2,0.287,37.5,0,255,14.706,2,0.04220622,,
3,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0003-0001-0672:3,0.287,105,0,255,41.176,3,0.11817512,,
4,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0004-0001-0672:4,0.283,53.284,0,255,20.896,4,0.05913568,,
5,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0005-0001-0674:5,0.292,29.565,0,255,11.594,5,0.03385448,,
6,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0006-0001-0675:6,0.304,35.417,0,255,13.889,6,0.04222256,,
7,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0007-0001-0675:7,0.279,73.409,0,255,28.788,7,0.08031852,,
8,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0008-0001-0675:8,0.308,69.863,0,255,27.397,8,0.08438276,,
9,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0009-0001-0675:9,0.27,79.688,0,255,31.25,9,0.084375,,
10,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0010-0001-0676:10,0.292,88.696,0,255,34.783,10,0.10156636,,
11,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0011-0001-0677:11,0.287,75,0,255,29.412,11,0.08441244,,
12,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0012-0001-0678:12,0.283,57.09,0,255,22.388,12,0.06335804,,
13,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0013-0001-0678:13,0.287,105,0,255,41.176,13,0.11817512,,
14,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0014-0001-0678:14,0.245,39.569,0,255,15.517,14,0.03801665,,
15,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0015-0001-0678:15,0.266,97.143,0,255,38.095,15,0.1013327,,
16,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0016-0001-0679:16,0.27,27.891,0,255,10.938,16,0.0295326,,
17,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0017-0001-0679:17,0.262,53.468,0,255,20.968,17,0.05493616,,
18,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0018-0001-0680:18,0.317,37.4,0,255,14.667,18,0.04649439,,
19,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0019-0001-0680:19,0.287,60,0,255,23.529,19,0.06752823,,
20,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0020-0001-0680:20,0.258,20.902,0,255,8.197,20,0.02114826,,
21,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0021-0001-0680:21,0.283,34.254,0,255,13.433,21,0.03801539,,
22,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0022-0001-0682:22,0.292,81.304,0,255,31.884,22,0.09310128,,
23,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0023-0001-0682:23,0.292,29.565,0,255,11.594,23,0.03385448,,
24,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0024-0001-0682:24,0.249,64.831,0,255,25.424,24,0.06330576,,
25,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_005_Simple Segmentation.tif:0025-0001-0683:25,0.283,45.672,0,255,17.91,25,0.0506853,,
