 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0001-0001-0236:1,0.19,11.333,0,255,4.444,1,0.0084436,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0002-0001-0236:2,0.186,5.795,0,255,2.273,2,0.00422778,,
3,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0003-0001-0235:3,0.19,34,0,255,13.333,3,0.0253327,,
4,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0004-0001-0235:4,0.19,11.333,0,255,4.444,4,0.0084436,,
5,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0005-0001-0234:5,0.186,11.591,0,255,4.545,5,0.0084537,,
6,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0006-0001-0234:6,0.203,37.188,0,255,14.583,6,0.02960349,,
7,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0007-0001-0234:7,0.215,5,0,255,1.961,7,0.00421615,,
8,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0008-0001-0234:8,0.199,32.553,0,255,12.766,8,0.02540434,,
9,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0009-0001-0234:9,0.199,21.702,0,255,8.511,9,0.01693689,,
10,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0010-0001-0233:10,0.22,14.712,0,255,5.769,10,0.0126918,,
11,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0011-0001-0233:11,0.194,49.891,0,255,19.565,11,0.0379561,,
12,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0012-0001-0232:12,0.215,20,0,255,7.843,12,0.01686245,,
13,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0013-0001-0233:13,0.22,53.942,0,255,21.154,13,0.0465388,,
14,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0014-0001-0232:14,0.232,23.182,0,255,9.091,14,0.02109112,,
15,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0015-0001-0232:15,0.186,46.364,0,255,18.182,15,0.03381852,,
16,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0016-0001-0231:16,0.211,61.2,0,255,24,16,0.05064,,
17,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0017-0001-0231:17,0.169,31.875,0,255,12.5,17,0.021125,,
18,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0018-0001-0230:18,0.19,22.667,0,255,8.889,18,0.0168891,,
19,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0019-0001-0229:19,0.199,10.851,0,255,4.255,19,0.00846745,,
20,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0020-0001-0229:20,0.177,30.357,0,255,11.905,20,0.02107185,,
21,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0021-0001-0229:21,0.19,22.667,0,255,8.889,21,0.0168891,,
22,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0022-0001-0229:22,0.232,37.091,0,255,14.545,22,0.0337444,,
23,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0023-0001-0228:23,0.207,10.408,0,255,4.082,23,0.00844974,,
24,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0024-0001-0228:24,0.203,31.875,0,255,12.5,24,0.025375,,
25,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0025-0001-0228:25,0.194,16.63,0,255,6.522,25,0.01265268,,
