 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0001-0001-0661:1,0.858,162.044,0,255,63.547,1,0.54523326,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0002-0001-0661:2,0.887,137.214,0,255,53.81,2,0.4772947,,
3,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0003-0001-0660:3,0.853,156.535,0,255,61.386,3,0.52362258,,
4,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0004-0001-0660:4,0.807,173.56,0,255,68.063,4,0.54926841,,
5,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0005-0001-0659:5,0.862,157.5,0,255,61.765,5,0.5324143,,
6,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0006-0001-0659:6,0.845,170.85,0,255,67,6,0.56615,,
7,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0007-0001-0658:7,0.845,153,0,255,60,7,0.507,,
8,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0008-0001-0658:8,0.811,173.984,0,255,68.229,8,0.55333719,,
9,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0009-0001-0657:9,0.815,177.047,0,255,69.43,9,0.5658545,,
10,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0010-0001-0656:10,0.799,147.063,0,255,57.672,10,0.46079928,,
11,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0011-0001-0656:11,0.786,154.919,0,255,60.753,11,0.47751858,,
12,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0012-0001-0656:12,0.845,154.275,0,255,60.5,12,0.511225,,
13,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0013-0001-0656:13,0.79,196.364,0,255,77.005,13,0.6083395,,
14,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0014-0001-0655:14,0.845,149.175,0,255,58.5,14,0.494325,,
15,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0015-0001-0656:15,0.811,155.391,0,255,60.938,15,0.49420718,,
16,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0016-0001-0655:16,0.765,170.47,0,255,66.851,16,0.51141015,,
17,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0017-0001-0654:17,0.811,142.109,0,255,55.729,17,0.45196219,,
18,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0018-0001-0654:18,0.803,142.263,0,255,55.789,18,0.44798567,,
19,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0019-0001-0655:19,0.761,154.417,0,255,60.556,19,0.46083116,,
20,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0020-0001-0654:20,0.769,151.319,0,255,59.341,20,0.45633229,,
21,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0021-0001-0654:21,0.794,180.399,0,255,70.745,21,0.5617153,,
22,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0022-0001-0653:22,0.761,184.167,0,255,72.222,22,0.54960942,,
23,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0023-0001-0653:23,0.782,161.27,0,255,63.243,23,0.49456026,,
24,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0024-0001-0653:24,0.799,170,0,255,66.667,24,0.53266933,,
25,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_003_Simple Segmentation.tif:0025-0001-0653:25,0.744,172.415,0,255,67.614,25,0.50304816,,
