 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0001-0001-0414:1,0.494,178.718,0,255,70.085,1,0.3462199,25,0
2,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0002-0001-0413:2,0.515,171.393,0,255,67.213,2,0.34614695,,
3,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0003-0001-0414:3,0.545,168.023,0,255,65.891,3,0.35910595,,
4,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0004-0001-0414:4,0.6,149.049,0,255,58.451,4,0.350706,,
5,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0005-0001-0413:5,0.524,160.403,0,255,62.903,5,0.32961172,,
6,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0006-0001-0414:6,0.549,176.538,0,255,69.231,6,0.38007819,,
7,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0007-0001-0413:7,0.515,175.574,0,255,68.852,7,0.3545878,,
8,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0008-0001-0413:8,0.532,196.31,0,255,76.984,8,0.40955488,,
9,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0009-0001-0414:9,0.507,206.125,0,255,80.833,9,0.40982331,,
10,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0010-0001-0413:10,0.494,176.538,0,255,69.231,10,0.34200114,,
11,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0011-0001-0414:11,0.52,180.366,0,255,70.732,11,0.3678064,,
12,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0012-0001-0414:12,0.503,171.429,0,255,67.227,12,0.33815181,,
13,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0013-0001-0414:13,0.511,179.132,0,255,70.248,13,0.35896728,,
14,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0014-0001-0414:14,0.532,192.262,0,255,75.397,14,0.40111204,,
15,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0015-0001-0414:15,0.541,191.25,0,255,75,15,0.40575,,
16,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0016-0001-0415:16,0.537,158.622,0,255,62.205,16,0.33404085,,
17,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0017-0001-0415:17,0.473,154.821,0,255,60.714,17,0.28717722,,
18,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0018-0001-0416:18,0.494,163.462,0,255,64.103,18,0.31666882,,
19,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0019-0001-0416:19,0.461,138.028,0,255,54.128,19,0.24953008,,
20,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0020-0001-0416:20,0.524,127.5,0,255,50,20,0.262,,
21,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0021-0001-0417:21,0.524,137.782,0,255,54.032,21,0.28312768,,
22,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0022-0001-0417:22,0.541,123.516,0,255,48.438,22,0.26204958,,
23,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0023-0001-0418:23,0.503,139.286,0,255,54.622,23,0.27474866,,
24,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0024-0001-0417:24,0.507,136,0,255,53.333,24,0.27039831,,
25,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_007_Simple Segmentation.tif:0025-0001-0418:25,0.494,146.026,0,255,57.265,25,0.2828891,,
