 ,Label,Area,Mean,Min,Max,%Area,Timepoint,Area occupied,Contact,No contact
1,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0001-0001-0475:1,0.139,0,0,0,0,1,0,0,25
2,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0002-0001-0475:2,0.127,0,0,0,0,2,0,,
3,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0003-0001-0476:3,0.135,0,0,0,0,3,0,,
4,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0004-0001-0476:4,0.127,0,0,0,0,4,0,,
5,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0005-0001-0477:5,0.127,0,0,0,0,5,0,,
6,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0006-0001-0477:6,0.135,0,0,0,0,6,0,,
7,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0007-0001-0478:7,0.123,0,0,0,0,7,0,,
8,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0008-0001-0477:8,0.118,0,0,0,0,8,0,,
9,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0009-0001-0478:9,0.114,0,0,0,0,9,0,,
10,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0010-0001-0479:10,0.127,0,0,0,0,10,0,,
11,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0011-0001-0479:11,0.123,0,0,0,0,11,0,,
12,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0012-0001-0478:12,0.118,0,0,0,0,12,0,,
13,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0013-0001-0479:13,0.123,0,0,0,0,13,0,,
14,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0014-0001-0479:14,0.118,0,0,0,0,14,0,,
15,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0015-0001-0479:15,0.097,0,0,0,0,15,0,,
16,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0016-0001-0479:16,0.106,0,0,0,0,16,0,,
17,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0017-0001-0479:17,0.11,0,0,0,0,17,0,,
18,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0018-0001-0478:18,0.097,0,0,0,0,18,0,,
19,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0019-0001-0479:19,0.11,0,0,0,0,19,0,,
20,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0020-0001-0478:20,0.097,0,0,0,0,20,0,,
21,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0021-0001-0478:21,0.11,0,0,0,0,21,0,,
22,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0022-0001-0477:22,0.093,0,0,0,0,22,0,,
23,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0023-0001-0477:23,0.097,0,0,0,0,23,0,,
24,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0024-0001-0476:24,0.093,0,0,0,0,24,0,,
25,MAX_Multiply-DP-VAPB-488-561-12p3PC15PC-5Z-80msSTD_002_Simple Segmentation.tif:0025-0001-0476:25,0.11,0,0,0,0,25,0,,
